"name","ID","link","recommend","liked","disliked","experience","comment"
"Смартфон OnePlus Ace 3 16/512GB Black","ce1d5d187d9e3ef7cd90cbe48b8d6864","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-ace-3-16512gb-black/","рекомендує цей товар","Плавная работа, операционная система очень удобная, а экран просто потрясающий. Камеры хоть и средние, но всё равно достойные. Батарея тоже на высоком уровне. И всё это по очень низкой цене. В целом, всё просто отлично","Возникли проблемы с обновлением до последней версии Oxygen OS 14. В комментарии я подробно описал всё, что произошло","кілька днів","Недавно купил OnePlus Ace 3 на 512 ГБ за примерно 18 000 грн. Телефон пришел с OxygenOS 14, хотя версия была выпущена еще в 2023 году. Сначала сеть работала нормально, но после уведомления об обновлении возникла проблема: при попытке обновления через встроенный центр обновлений выдавалась ошибка. Тогда я решил обновить через Oxygen Updater, и обновление прошло успешно, но возникла другая проблема – телефон перестал ловить сеть. Он распознавал SIM-карту, но сеть не работала. 

Я начал разбираться и выяснил, что при принудительных обновлениях через Oxygen Updater такое бывает, особенно когда идёт имитация устройства, в нашем случае OnePlus Ace 3 - OnePlus 12R ( NA ). Нужно прошить специальный файл, который восстанавливает сеть.

В описании под этим видео: https://youtu.be/TXJS175Z4rc , объясняется, как это сделать, и важно строго следовать инструкции, чтобы сеть и NFC снова заработали. Даже если что-то пойдет не так, телефон не должен превратится в ""кирпич"", так как мы затрагиваем только сеть. 
Сам файл и инструкция в нём: 
https://drive.google.com/file/d/1uAiIbMtyGKwyEUHaspdGS_DXx2D5Qiw7/view?usp=sharing
https://drive.google.com/file/d/1r1AyA_95yXpjsND1p_A3R5PcM5DGucEO/view?usp=sharing ( зеркало ) 

После попыток мне удалось восстановить сеть, прошив нужный файл. Правда, чтобы сеть начала работать, мне пришлось несколько раз доставать и вставлять SIM-карту и перезагружать телефон. Довольно странный баг.

Теперь мой телефон работает как OnePlus 12R (версия для США, NA) с последним обновлением OxygenOS 14. Всё работает отлично – телефон быстрый, сеть и NFC функционируют без проблем.

Если вы делаете принудительное обновление, возможно, вам тоже придется прошить этот файл. Но всё зависит от того, какую версию устройства вы используете. В моем случае это была модель 12R ( NA ) , и мне пришлось скачать специальное приложение через Oxygen Updater, чтобы можно было устанавливать локальные обновления, так как эта функция недоступна в NA версии через центр обновлений.

Если у вас есть вопросы, пишите!"
"Смартфон OnePlus 12 16/512GB Silver","471eb02c7edc329715bd4c844b2f6638","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-12-16512gb-silver/","рекомендує цей товар","Загальні відчуття гарні..Відчуття флагману присутнє. Дизайн, звісно, на любителя. По технічним характеристикам - все супер. В екранах не спеціаліст, але дуже подобається. Час роботи достатній для повсякденних задач. По камері теж не спеціалізуюся, але налаштувань багато","Носитиму без захисту, думаю будуть питання до рамки","кілька днів",""
"Смартфон OnePlus 12R 16/256GB Cool Blue","063e1f6ffbed2fc2d9a76c2d6e39a0ae","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-12r-16256gb-cool-blue/","рекомендує цей товар","Флагман для людей, яким не потрібна флагманська камера і бездротова зарядка. Жодних компромісів порівняно з с22 ультра не відчуваю. Мобілка класна","дизайн китайозний","кілька тижнів",""
"Смартфон OnePlus 11 16/512GB Green","fbe849c4015caa07e4ce51c721e7fceb","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-11-16512gb-green/","рекомендує цей товар","Об'єм пам'яті.дуже швидка зарядка.великий вміст акумулятора.приємно сидить у руці.колір телефону.чехол в комплекті.в червоному клубі є безкоштовні шпалери (деякі шпалери мають видозмінні іконки додатків","велика площа камер на зворотній кришці.в червоному клубу потрібно окремо реєструватися","кілька місяців","користуюсь 7 місяців і не маю дорікань. все працює чудово."
"Смартфон OnePlus 11 16/512GB Green","fbe849c4015caa07e4ce51c721e7fceb","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-11-16512gb-green/","рекомендує цей товар","Продуктивний.Потужне залізо.Великий об'єм пам'яті.Великий екран","Великі габарити","кілька днів","Телефон, який має потужні характеристики, що дозволяють виконати будь-які задачі. Швидко оплацювує додатки, вантажить сторінки та опрацьовує фото та відео.
За таку вартість досить чудові характеристики по виробничих потужностях та об'єму зберігання"
"Смартфон OnePlus 11 12/256GB Black","fb2fa1495bc97eef1182ae38da23a27f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-11-12256gb-black/","рекомендує цей товар","Оригінальний дизайн блоку камер.Завдяки ньому виділяется від інших виробників","Немає","кілька тижнів","Улюблена ОС(Oxygen)знову стала людською
Після 12Кисню я не витримав і втік від 1+(і не я один)
Думав що більше ніколи не повернусь до них
P.S.якщо хочете стабільної роботи дєвайсу не шкодуйте грошей і купляйте Global."
"Смартфон OnePlus Nord 2 5G 8/128GB Gray Sierra","b1b18f3c711570aba52b1817142f1a36","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-nord-2-5g-8128gb-gray-sierra/","не рекомендує цей товар","Доводі швидкий процесор..Хороший якісний звук. Непоганий модем та роздавання інтернету через вайфай. Швидка зарядка","Як для такої цінової категорії і для сьогоднішнього дня 128 Гб накопичувача замало. Екран хоч і AMOLED недостатня максимальна яскравість. У сонячний день недостатня. Батарея дуже слаба - на 6 годин ютуба не вистачає повного заряду. Камера при нічній фотографії просто жахливі- обличчя пласкі жовтого кольору, як у манікенів. Спадах слабий на відстані більше 3 метрів. Розблокування швидко робить тільки до першого оновлення ОС. Автоматичне регулювання екрану після оновлення робить коряво. Неможливо в ручну встановити максимальну яскравість, вона доступна лише в автоматичному режимі . При заряджанні одночасно з режимом навігатора сильно нагрівається. Дуже жорсткий кабель зарядки","кілька місяців","За такі гроші є більш цікаві моделі інших виробників. У наш час дуже слаба автономність ."
"Смартфон OnePlus Nord N100 4/64GB Midnight Frost","de7baa697c12bc7a6a5ba29be2cefc66","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-nord-n100-464gb-midnight-frost/","не рекомендує цей товар","Батарея норм, дизайн теж, камера нормальна,як для звичайного користувача. Гарний звук. Бюджетний варіант був на момент покупки","Глючить автояркость. Інколи телефон, коли втрачає мережу більше її не знаходить, поки ти його не перезавантажиш. Коли грає музика сильно вібрує задня кришка, навіть в чохлі","рік і більше","За два роки користування можу сказати, що більше мінусів, ніж плюсів."
"Смартфон OnePlus 11 12/256GB Black","fb2fa1495bc97eef1182ae38da23a27f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-11-12256gb-black/","рекомендує цей товар","Задня кришка просто офігезна, дуже не хочеться вдягати чохол через це..Гарні камери, після Mi 9T pro просто інший рівень..Швидкість - те саме, просто супер швидко все завантажується і оновлюється..Класний екран, взагалі не бачу ШИМу, як і на минулому телефоні..Зарядка - це взагалі космос, 20-25 хвилин і у тебе 100%, перестав телефон на ніч залишати на зарядці","Та все сподобалось, немає бездротової зарядки, але навіщо вона, якщо по проводу вона супер швидка","кілька тижнів","Класний телефон, взяв китайську версію, що перепрошита під європейця і не шкодую, переплачувати за esim кілька тисяч не бачу причин. Оновлюється все по OTA, працює супер швидко, проблем з частотами немає, ловить краще ніж минулий ""європеєць"" Mi9t pro.
Якщо хочете топовий телефон, але немає можливості платити 1к$ за топи інших виробників, то це ваш вибір."
"Смартфон OnePlus 11 12/256GB Green","ddb9e9efbdf95a652223b46f475b4546","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-11-12256gb-green/","рекомендує цей товар","Все","Немає","кілька годин","Купив Глобальну версію телефону (не Китайську) ,телефон працює стабільно, екран налаштовувати можна як і все під свій смак, камери якісні навіть вночі, оновленя по на оф.сайті буде як мінімум 5 років, навушники з LDAC грають сочно, батарея за ніч з 65 додатками всього 2% за 7 годин. Мені дуже подобається. Але нагадую це версія Глобального телефону, не перепрошита Китайська"
"Смартфон OnePlus 7T 8/128GB Silver","e9bfd41761fc3f0d3fe1fc48486b8d7e","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-7t-8128gb-silver/","рекомендує цей товар","Потужний процесор забезпечує відмінну продуктивність.Швидка зарядка Warp Charge.Qualcomm Snapdragon 855 Plus","в комплекті був чохол від виробника досить негарної якості","рік і більше","навіть сьогодні в 2023 році він залишається моїм основним смартфоном, поєднує в собі потужні характеристики та сучасний дизайн, камера робить досить якісні фотознімки, Екран OnePlus 7T - це 6,55-дюймовий Fluid AMOLED дисплей, Технологія Fluid AMOLED забезпечує плавну реакцію на дотику та жорсткість, що робить взаємодію зі смартфоном максимально комфортною"
"Смартфон OnePlus 10 Pro 12/256GB Green","cc08dfca4f65751ba92b53598f1e3e30","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-10-pro-12256gb-green/","рекомендує цей товар","Реально швидкий. Зарядка супер","від фото флагману 2022 року очікували більшого,.якість чохлу в комплекті бажає кращого","кілька місяців","Купували дружині на подарунок. Попередній 7Т залишив тільки приємні відчуття"
"Смартфон OnePlus 10 Pro 12/256GB Black","92bc6ee4f39bc2ad221d530fce3a3145","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-10-pro-12256gb-black/","рекомендує цей товар","Прыгнул сразу с 6Т. Экран 120гц, скорость работы, быстрая зарядка, камера гуд. Не знаю, как он может тормозить, но у меня всё ок. Только что проверил видео 4К, переключение между приложениями и т.д. всё летает. Я доволен. Глюков тоже нету. На форумы хда и 4пда захожу по другим вопросам","Нагревается в играх до 40 градусов, но это недостатки процессора, тут ничего не поделать. Время работы... Сложно судить, так как я от экрана не отлипаю. Бывает заряжаю пару раз в день бо подсел на игру ещё","кілька місяців",""
"Смартфон OnePlus 11 12/256GB Green","ddb9e9efbdf95a652223b46f475b4546","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-11-12256gb-green/","рекомендує цей товар","Потужний .Автономний.Стабільний.Комфортний","Відсутність ip68.Відсутність бездротової зарядки але це не критично","кілька тижнів","Девайс крутий 
Все працює стабільно, не вилітає
Звісно не топова камера але достатньо якісна для базових потреб підходить"
"Смартфон OnePlus 10 Pro 12/512GB Panda White","bcb00882311ad05868d903d599a8011f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-10-pro-12512gb-panda-white/","рекомендує цей товар","Дизайн, экран, функциональность, надёжность, стиль","Нет","кілька місяців","Понравился сам дизайн смартфона, делает отличные снимки, батарея норм держит, стильный, шустрый, мне все нравится и рекомендую к покупке"
"Смартфон OnePlus 10 Pro 8/128GB Green","b4eeebdb38c665590a13de2b23d460c2","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-10-pro-8128gb-green/","рекомендує цей товар","Бренд, якість матеріалів, комплектація, екран","Ціна","кілька місяців","Це перший мій такий серйозний флагман, це одразу видно по комплектації, все що необхідно з коробки є, особливо порадував комплектний зарядний пристрій на 80 Вт, із ним смартфон заряджається із нуля не більше півгодини, комплектний чохол також відносно непоганий, екран просто суперський, по запасу яскравості навіть на пляжі в самий спекотний день все чітко видно, із суттєвих мінусів як на мене є тільки завищена ціна!"
"Смартфон OnePlus 11 12/256GB Black","fb2fa1495bc97eef1182ae38da23a27f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oneplus-11-12256gb-black/","рекомендує цей товар","Самая свежая SoC на момент выхода.Нравится дизайн, черный с матовой спинкой, перед изогнутый с маленькой незаметной фронталкой в левом углу, нормально выглядящий блок камер.Скорость работы в целом, все открывается очень быстро, почти молниеносно.Экран, может не самый топовый конечно, но всетаки 3216x1440 и 120Hz, и не искажается под углами, .в том числе на боковых изогнутых гранях.Камеры шикарные, и все 3 полезные, а не фуфло типа ""макро 2 мп"", фоткают быстро и очень прилично.Как по мне, оболочка у Color OS отличная, хотел именно ее, быстро работает, адекватно выглядит.Достаточно большое количество настроек, особенно у приложений, может это конечно особенность 13 андроида незнаю.Комплектация - у меня версия китайская BLACK 12/256, в комплекте приятный чехол матовый, на экране .достаточно качественная пленка с олеофобкой, зарядка с кабелем красного цвета (хоть и USB-A на USB-C), просто достал из коробки и можно пользоваться.Запись разговоров из коробки, для меня было очень важно по работе.Стерео звук, и достаточно качественный, даже есть намек на бассы.Быстрая зарядка, 100W, 0-100% примерно за 25 минут.WIFI с моим роутером дает под 400 мегабит,.BLUETOOTH работает лучше чем на старом HUAWEI MATE 20X, дальность в наушниках и стабильность соединения выросла заметно, раньше через стену начинались помехи, а теперь на 5 метров дальше и 2 стены все четко.Имеется русский язык в китайской версии из коробки в оболочке","Сканер отпечатков пальцев работает не очень, так и не смог его настроить на идеальную работу, бывает с 3го раза срабатывает, хорошо выручает ""отпечаток лица"", хз может не привык правильно прикладывать палец.удаляется просто без всяких рутов.Оптика в камере только 2х, ну такое, считай что нет.Нет беспроводной зарядки (да и куй с ней).Нет 3.5 мм (туда же, с зарядкой).Нет защиты от воды (вполне серьезный минус, учитывая цену, хотя","кілька тижнів","Итого 2 недели полета
Проблем со связью в общем нет, ловит прекрасно, был один баг смотри ниже
Нет гугла из коробки в китайской версии, но ставится АПКшка за пару минут, и все приложения работают
без проблем
YOUTUBE скролит на 60 герцах
Блок звонков не ловил, я так понимаю в Украине нет такой проблемы?

Поймал классный глюк, после обновы на A11 пропала связь, при попытке позвонить писало
что-то типа ""вырубите режим в самолете"", при этом он был выключен. Ну все приехали, подумал я, но
после 2 перезагрузки тел таки увидел сим карты, так и не понял что произошло, дальше работал без
нареканий, уже неделя прошла после обновы
Батарея для меня просто держит адекватно, явно не минус, у меня вышло бы почти 2 суток за 6 часов экрана, но я заряжаю каждый день при остатке 45-50% в 20.00 (утром с 8.00 ~85%),но у меня сценарий использования звонки, мессенджеры, постоянный коннект с Bluetooth гарнитурой, т.е нет сильной нагрузки, без видосов, навигатора, игр и прочего
Честно говоря выбирал из многих, к самсунгу испытываю рвотные рефлекты, хотя когда-то был Galaxy Note 4, классный смарт, 
сяоми как говорится и в Африке ""сяоми"", ASUS не имеет таких интересных аналогов, яблоки фу, а с чем еще сравнить? Если что-то круче то будет прям сильно дороже
По совокупности характеристик прекрасный аппарат"
