"name","ID","link","recommend","liked","disliked","experience","comment"
"Смартфон realme X2 6/64GB Pearl Blue","7f4c93f943383fcdede91d1c7485aaed","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-x2-664-gb-pearl-blue/","рекомендує цей товар","Стоимость.Компактность.Отличный процессор.Экран Super AMOLED.Полноценный слот SIM+SIM+microSD.Относительно быстрая зарядка.Интересная расцветка корпуса","Не обнаружил","рік і більше","Доброго времени суток всем!  Свой Realme x2 я приобрёл в далеком 2020 г. и по сей день активно использую. Этот смарт зарекомендовал себя надёжным и безотказным помощником. Благодаря компактным размерам (6,4') помещается в любой карман, все приложения шустро открываются из-за 730 Snapdragon, батарея до сих пор держит 1,5-2 дня, экран достаточно яркий даже в солнечный день, камера при нормальном освещении выдаёт отличные фото, а заряжается он достаточно быстро, так как есть 33-ватная зарядка. Откровенно говоря до сих пор не нашёл достойной замены данному аппарату. Варианты конечно есть, но если искать с более продвинутым процессором будет 12-13-14 тыс. грн, а нижний ценовой сегмент нет смысла брать. На данный момент 5-летняя модель уделывает современные смарты прежде всего благодаря процессору и сбалансированным характеристикам."
"Смартфон realme C67 6/128GB Sunny Oasis","2fc70cdd7e93e833f3db768aa1f4bc52","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c67-6128gb-sunny-oasis/","рекомендує цей товар","Стоимость.Цвет корпуса.Комплектация.Наличие полноценного слота SIM+SIM+microSD.Android 14 из коробки","Пока не обнаружил","кілька тижнів","Доброго времени суток! Приобрёл realme c67 взамен морально устаревшему realme 6 для школьницы. Что сказать? Довольно шустрый, так как больше оперативной памяти и процессор не Mediatek, а Snapdragon. Больше внутренней памяти в 2 раза, теперь приложений и игр можно поставить значительно больше. Экран у телефона ярче, чем у прежней модели и больше. Ребёнок доволен, телефон очень нравится, поэтому как по мне это лучший вариант в такой комплектации за небольшие деньги на Android 14."
"Смартфон realme C67 8/256GB Sunny Oasis","1b2abac74215d471c226b4a24dbda24b","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c67-8256gb-sunny-oasis/","рекомендує цей товар","Бюджетний флагман(якщо порівнювати з поко хз про) параметри майже однакові(де +,де є- ) має розширення на 8+8 оперативки , це радує, автоматичне підключення до вашого hi-fi, зв'язок при підтриманні іншого тел В hd режимі при вкл інтернеті, дуже чітке з'єднання,гучне- можна почути комара на іншій стороні , мінікапсула свої+, стерео непогане, єкран норм, чутливий датчик освітлення, чітко-відбиток пальця, більше налаштувань швидкого доступу.взагалом тверда 4","Динамік на торці корпусу, не працює ок гугл-лише при утриманні кн.вимк. тестуємо далі","кілька днів","Можна купувати не соромлячись, камерой не користуюсь"
"Смартфон realme 11 Pro 8/256GB Astral Black","2b3a7946eb5778b0f332018684b105a2","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-11-pro-8256gb-astral-black/","рекомендує цей товар","Хороший екран.Яскравий.Автономність.Продуктивність достатня до звичайних задач","Заокруглені краї екрана","рік і більше","Оскільки мене не цікавлять ігри та фото, то вибирав собі телефон з хорошим екраном, без тормозів в повсякденних задачах, NFC і хорошою автономністю.
В результаті вирішив взяти цей, хоч раніше з цим виробником не був знайомий.
В цілому телефон подобається, дуже тішить високий показник підсвітки екрана, в сонячний день все добре видно.
З коробки був з 13 версією Android, все працювало добре, реклами (як в Xiaomi) тут немає, більшість вбудованих програм можна видалити якщо вони не потрібні.
ОС дуже схожа на оригінальний Android з невеликим змінами.
На початку 2024 року прийшло оновлення на Android 14. З ним появився один не дуже приємний баг, інколи при розблокуванні екрана він не реагує, а після ще кількох спроб показує меню вимкнення/перезапуску, як при довгому натисканні. Але ця проблема на часта, і сподіваюсь її виправлять.
Продуктивності процесора вистачає щоб всі програми працювали плавно, пам'яті для мене з головою.
Автономності вистачає десь на 3 дні. Комплектна зарядка дуже швидка, що інколи допомагає, коли забув зарядити, перед роботою включаєш на 5 хвилин — і його вистачить на день роботи."
"Смартфон realme C55 8/256GB Rainy Night","21c7ba42cb471b1e1a4441419f6eecf6","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c55-8256gb-rainy-night/","рекомендує цей товар","Розмір памяті, екран, 2 слота на сім карти, хороша камера","на сонці майже нічого не видно","рік і більше","Взяв йог як тільки з'явивися на ринку на заміну cupot p40. Знімки в режимі 64 мпікс дуже гарні, в звичному режимі гірше, але я камерою рідко користуюсь. В основному говорю і слухаю музику - є гніздо 3,5, непогано працює блютус. Пам""яті вагон, ще карту поставив - в телефоні майже 25ооо треків, і ще місця лишилось на стільки ж. Фірмовий інтерфейс схожий на таке саме в смартфонах Xiaomi - Довго звикав до пункту ""клоновані програми"" - на холєру воно??? В ігри не граю, хіба в карти і маджонг, оцінити швидкість не можу.  В комплекті був бампер і плівка на екрані. Остання швидко подряпалась, так що майже рік ходжу з ним без захисного скла, рахую що це розвод на лохів. Падав два рази -нарікань поки що немає. За той самий набір функцій телефон дешевше конкурентів, того  ж самого Xiaomi. Рекомендую"
"Смартфон realme C55 8/256GB Sunshower","c8e0e1746f048b3508350987503c7796","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c55-8256gb-sunshower/","рекомендує цей товар","Якісний IPS екран із частотою оновлення 90 Гц, яскравий дизайн, підтримка карт пам’яті MicroSD аж до 1 ТБ, доступна вартість","Повністю пластиковий корпус, посередні камери, відсутність стереодинаміків","кілька місяців","Один із представників найкращих бюджетників у своєму класі. Доволі добре збалансована модель із яскравим екраном та сучасним дизайном. Проте Realme C55 8/256GB Sunshower оснащений застарілим чіпсетом MediaTek Helio G88 і має дуже посередні камери"
"Смартфон realme 10 Pro+ 5G 8/128GB Dark Matter","d751fadd3c6fe9e99ea5f746756c0dc0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-10-proplus-5g-8128gb-dark-matter/","рекомендує цей товар","Хороша ціна на момент купівлі. Якість. Батарея","","кілька місяців","Користуюсь 3 - й місяць цим телефоном із задоволенням. Мене все в нім влаштовує. Батарея дуже довго тримає заряд. В іграх не використовується телефон. Характеристики не буду перераховувати, так як їх всі знають. У комплекті наклеєна захисна плівка, та є чохол. У мене китайська версія з глобальною. NFC - Є і працює. 
Відмінний продукт."
"Смартфон realme 11 Pro+ 12/1TB Sunrise Beige","9ff7511542c49d312c63b300547d0cf0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-11-proplus-121tb-sunrise-beige/","рекомендує цей товар","Дуже класний на вигляд телефон,розмір більш витягнутий+екран водоспад дуже класно виглядає і дуже зручно тримату в руці. шустрий, без глюків,яскравий екран, класна камера, великий об'єм пам'яті. Телефон рекомендую, але не на Китайській прошивці, купуйте глобалку","Не купуйте Китайську прошивку. Я вже пожалкувала що хотіла 1тб, краще б взяла 512 но глобалку.. Кругом вилазять ієрогліфи, + дуже конкретна проблема з push повідомленнями від застосунків, вони просто не приходять і ця проблема саме в китайських прошивках, і нажаль перепрошити на глобаку декілька сервісних центрів не взялися","кілька місяців",""
"Смартфон realme C31 3/32GB Dark Green","6a6e73721fc2c9251393766641a74fd3","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c31-332gb-dark-green/","рекомендує цей товар","Відбиток пальця з боку, ціна, звук, батарея, камера","Usb micro роз'єм","кілька тижнів","Крутий бюджетний смартфон, за 2800+ просто супер, непоганий звук, батарея також непогана, дуже хороша оптимізована оболонка, гарний зовнішній вигляд, зручний відбиток пальця з боку, але треба час звикнути, з камери виходять непогані фото, не сподобалось тільки Usb micro роз'єм."
"Смартфон realme C67 8/256GB Sunny Oasis","1b2abac74215d471c226b4a24dbda24b","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c67-8256gb-sunny-oasis/","рекомендує цей товар","Дизайн, комплектація, непогане співвідношення ціна/якість, є стереозвук, чудова автономність та швидка зарядка, з коробки нова ОС Android 14","Заявлені 90 Гц фактично поставити не можна, бо є тільки автоматичний режим та 60 Гц, дуже посередня фронтальна камера, повільна робота системи та додатків","кілька днів","Цей смарт приємно дивує своїм аскетично-сучасним дизайном, чудовою автономністю та камерою 108 Мп. Вона робить гарні світлини вдень та непогані вночі, що не можна сказати про селфі модуль. Смартфон також виділяється яскравим екраном з підтримкою 90 Гц, але по факту їх не можна поставити, є тільки авторежим, де система сама вибиратиме коли їх вмикати. По суті це бюджетна модель, тому за такі гроші цілком собі непоганий варіант"
"Смартфон realme GT5 24/1TB 240W Starry Oasis","a18f60618a91e46f01430eccadcc416d","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-gt5-241tb-240w-starry-oasis/","рекомендує цей товар","Швидкість зарядки, швидкість роботи, хороша камера, багато пам'яті","","кілька днів","Брав китайську версію в магазині ChinaGadgets, боявся, що зв'язок буде поганий через відсутність всіх необхідних частот зв'язку, але ніяких проблем не помітив. Загалом телефон чудовий, повністю вартує своїх коштів, ніяких проблем не помітив за тиждень користування."
"Смартфон realme C55 8/256GB Rainy Night","21c7ba42cb471b1e1a4441419f6eecf6","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c55-8256gb-rainy-night/","не рекомендує цей товар","Акумулятор на 5000mAh","Найгірший фокус камери серед телефонів що я використовував. Поганий сенсор відбитків пальців. Дуже багато подряпин на екрані, навіть якщо телефон жодного разу не падав. Дуже бісючий баг в операційній системі, з яким ніхто в підтримці Realme допомогти не зміг (або не хотів","кілька місяців",""
"Смартфон realme 10 8/128GB Rush Black","ca7aa58b7e12f29307c5b6a4496cf36a","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-10-8128gb-rush-black/","рекомендує цей товар","Майже все","Камера на лише 2 мегапікселя трошки заслабо як на 2023 рік, але апаратна обробка фото це прекрасно виправляє + за такі гроші (~7900₴) цей телефон і так виграє в плані всього","кілька місяців","Взяла в жовтні місяці, до сих пір скарг ніяких. Оновився до 13 андроїда, плаваюче вікно і розділення екрана топ?
Працює безвідказно, швидко і плавно.
В руках дуже зручний і компактний, легко тримати одною рукою
Правда швидкісна зарядка перші рази до переляку доводила з незвички)
Думка про айфон відпала після тижня користування))
P.S. хто писав погано про віртуальний гіроскоп, працює чудово навіть в іграх"
"Смартфон realme 8i 4/64GB Space Black","d5d275dd08856631f3ee938a6807520d","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-8i-464gb-space-black/","рекомендує цей товар","Час роботи від батареї, непогана камера в даному сегменті телефонів","","кілька місяців","Купляв сину на подарунок на Д/Р. Корпус та дисплей міцний, перші падіння на керамічну плитку, не залишили жодних слідів). Батарея досить довго тримає, від рідного зарядного заряджається майже годину. Динамік мультимедіа один. Але досить якісно грає музику. Основна камера також непогана, фотографії хорошої якості, за умов денного освітлення. Є можливість програмно розширити оперативну пам'ять. Збалансований телефон по ціна-якість."
"Смартфон realme C55 8/256GB Rainy Night","21c7ba42cb471b1e1a4441419f6eecf6","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c55-8256gb-rainy-night/","рекомендує цей товар","все, особливо велика память і потужна батарея. Знімки в форматі 64мп взагалі суперові. Плівка на екран і чохол в комплекті. Швидка зарядка за 1 годину","трохи сумнівний дизайн камери... хоча як на кого, зате якість фото чудова","кілька місяців","рекомендую"
"Смартфон realme C2 2/32GB Diamond Blue","971d1ad5cc5e254d391e4038d9772258","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c2-232gb-diamond-blue/","рекомендує цей товар","Шикарный корпус, шустрый, хороший экран, держит сутки","Камера слабая, мало памяти","рік і більше","Много раз падал, телефон прям не убиваемый. Хорошо держит связь. Отличный динамик."
"Смартфон realme C21Y 3/32GB Cross Blue","2b45d1239500a26dff5e84757c7f725d","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c21y-332gb-cross-blue/","не рекомендує цей товар","хороша батарея","жере пам'ять","рік і більше","Цей телефон жере пам'ять. З кількома додатками 64 Гб заповнились дуже швидко. Менеджер пам'яті показує, що 80% зайнято системою! На Xiaomi встановлено ті ж само додатки, плюс ще два рази по стільки ж - і 64 Гб далеко до заповнення. Докупив SD-карту на 64 Гб, вставив її як системну пам'ять. І сд-карта вже теж заповнена наполовину, і теж системою! Очистка пам'яті не допомагає. Про цей глюк багато раз писали на форумах, виробник морозиться. Не купуйте цю модель."
"Смартфон realme 10 8/128GB Rush Black","ca7aa58b7e12f29307c5b6a4496cf36a","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-10-8128gb-rush-black/","рекомендує цей товар","Адекватная цена, современний дизайн, круто смотрится і удобно в руке","Немає","кілька місяців","Чохол в комплекті, зручний в користуванні, подобається дизайн і колір, не глючить да і ціна адекватна"
"Смартфон realme C30 2/32GB Denim Black","23f636d42251b2193145497b33e722a3","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-c30-232gb-denim-black/","рекомендує цей товар","Дизайн, отличная камера, качественний и надежний","Нет","кілька місяців","Понравился дизайн телефона, в руки сидит хорошо и компактно, сам по себе стильний и надежний, хорошее качество сьемки"
"Смартфон realme 10 4/128GB Rush Black","151adc991566bb9f56a7cd2f39f4bd4b","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-10-4128gb-rush-black/","рекомендує цей товар","Зручний в користуванні, камера робить сітки знімки, сучасний, швидкий, не глючить, акумулятор добре тримає","Нет","кілька місяців","Подобається дизайн, акумулятор тримає довго, камера робить чітки знімки, зручний в корстуванні"
"Смартфон realme GT Neo 3T 5G 8/128GB Shade Black","b8e1351115af5e7cac1c084fd41017ba","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/realme-gt-neo-3t-5g-8128gb-shade-black/","рекомендує цей товар","Яскравий сучасний дизайн, потужний та холодний процесор, соковитий та яскравий AMOLED-екран 120 Гц, гучне стереозвучання, адекватний час автономної роботи, надшвидка зарядка 150 Вт, ціна","Зайва макрокамера не для людей, а для маркетингу, неможливість розширити пам’ять карткою microSD, зайві встановлені системні застосунки та ігри","кілька тижнів","Це чудовий представник сучасного середнього класу телефонів. Пристрій отримав соковитий та яскравий AMOLED-екран 120 Гц з функцією Always-On-Display, потужний холодний процесор MediaTek Dimensity 8100, різні варіанти пам’яті, але останню неможливо розширити коштом microSD. realme GT Neo 3 отримав гарну основну камеру з можливістю знімати відео у 4К/60 fps. Також є адекватне стереозвучання. Смартфон має посередню емність батареї на 4500 мАгод, як для цього класу, проте вона працює цілий день, а якщо й розрядиться швидше, то є супершвидка зарядка 150 Вт, що повністю заряджає акумулятор всього за 15 хвилин, мої рекомендації до купівлі!)"
