"name","ID","link","recommend","liked","disliked","experience","comment"
"Планшет Blackview Tab 7 3/64GB Wi-Fi Twilight Blue","08358680dd1656ff68925e51a249c590","https://hotline.ua/ua/computer-planshety/blackview-tab-7-364gb-wi-fi-twilight-blue/","рекомендує цей товар","Доволі швидкий за свої гроші","Недоліків як на мій погляд не мае","кілька годин","Ні ще и жаліються що слабкий. А що ви хотіли за такі гроші? Як по мені головне щоб дитну витримував та мультики показував"
"Планшет Blackview Tab 16 8/256GB Green","2e4ddd35c1eb6288261ec57d2088d0c0","https://hotline.ua/ua/computer-planshety/blackview-tab-16-8256gb-green/","рекомендує цей товар","Автономність, ціна, дизайн, комплектація, наявність стереодинаміків","Камери, якість матеріалів, слабкий процесор","кілька тижнів","Для мене це бюджетний, сучасний і зручний планшет на всі випадки життя і для всіх користувачів, але більше все-таки для дітей я вважаю. За таку ціну маємо чудову автономність, адекватний IPS-екран і неймовірну комплектацію Сподобався звук. Є корисні фірмові застосунки, і я вражений якістю та кількістю аксесуарів у комплекті. За такі гроші це дуже круто! Планшет отримав простенький чип, але його потужності більш ніж достатньо для різних завдань і популярних мобільних ігор. У нього багато пам’яті плюс є віртуальна ОЗП і слот для картки microSD до 1 ТБ. Звичайно, тут посередні камери, але вони такі в більшості сучасних планшетів. Тим паче в бюджетних. Апарат має швидку і зручну фірмову оболонку Doke OS 3.0, а ще режим ПК, що стане корисним рішенням для роботи й усіх тих, хто хоче мати багатоцільовий пристрій зі звичним інтерфейсом під Windows. Усе це робить Blackview Tab 16 чудовим планшетом за співвідношенням ціна/якість, рекомендую!!!"
"Планшет Blackview Tab 6 3/32GB LTE Peach Gold (6931548308126)","020b25fa7fe27a51166205c1e82571e2","https://hotline.ua/ua/computer-planshety/blackview-tab-6-332gb-lte-peach-gold/","рекомендує цей товар","Стерео.Экран.Швидкість.Gsm+ lte+ 3g+4g","Зарядне.Фонарь спалах.Камера(но вона 5мп","кілька годин","Вирішив написати відгук щодо цього апарату, бо реально вразив. Купив як по суті запасний телефон з великим екраном. А виявилося, що він навіть конкурує з моїм телефоном. Конкретно, що здивувало: реально стерео динаміки(!)), і за відчуттями 3гіга тут оперативки є. Хоч і заявленої металевої кришки тут ні, але є стерео!!))та й звук нормальний, кольоропередача теж реальна . єкран доволі яркий, та з відгуком, все в ньому дає впевненість , це меня вразило, бо є гаджети і за 15тис, але є але)Піде як домашній ТВ,и для ігор, при цьому може звонить
Мінуси: оригінальною зарядкою його можна заряджати ""до турецького Великодня"", і спалах тут як би для вигляду, але вона є. Вона є, для документів напевно, чи як щось що є).Взагалі враження за 3800грн, як би більше ніж він коштує.Складання пластмаси теж відмінно.І є одна маленька деталь, він сертифікований в Японії.І так зрозумів, що голий андроїд, без китайщини, і їх деблнх лаунчерів, не кушає акб"
"Планшет Blackview Oscal Pad 10 8/128GB 4G Dual Sim Diamong Grey (6931548310969)","38b23ee8dedb8b354f21a9495a4e51b3","https://hotline.ua/ua/computer-planshety/blackview-oscal-pad-10-8128gb-diamong-grey/","рекомендує цей товар","Дуже гарний планшет. Єкран великий, чіткий. В комплекті йде дотаткове захисне скло..Камерою планшета користуюсь ну дуже рідко, того що там є, мені хватає з головою..Низька ціна. Працює швиденько","Недоліків не обнаружено","кілька тижнів",""
"Планшет Blackview Tab 7 3/64GB Wi-Fi Twilight Blue","08358680dd1656ff68925e51a249c590","https://hotline.ua/ua/computer-planshety/blackview-tab-7-364gb-wi-fi-twilight-blue/","рекомендує цей товар","Автономна робота , швидкість,,стерео звук","Слабенька фронтальна камера","кілька місяців","Усім привіт купував данний гаджет донці на подарунок , добра автономність , ютуб, Гугл, працює норм, встановив гру Asfalt 9 , тягне без особливих лагіх , за ці гроші з такими параметрами конкурентів у нього не має , чехол купували в Китаї , всім хто вагається, рекомендую,ціна відповідає якості с запасом."
"Планшет Blackview Tab 7 3/64GB Wi-Fi Twilight Blue","08358680dd1656ff68925e51a249c590","https://hotline.ua/ua/computer-planshety/blackview-tab-7-364gb-wi-fi-twilight-blue/","не рекомендує цей товар","Дизайн свеж, и без особых косяков, терпимый экран, если плотность сделать ниже, будет уже совсем не смотрибельно. Батарея сносная, но за счёт слабого процессора","Камера ужасная, просто 0.3 фотографирует лучше. Камер на блоке две, по факту работает одна, и только в каком-то макро режиме, сфотографировать человека не возможно, только маленькие предметы в близи, возможно это заводской брак, приложение камеры ужасное. Планшет только для детей, для очень не сложных задач. На планшет невозможно найти родной чехол, пришлось заказывать у китайских братьев, и только в официальном магазине","кілька тижнів",""
"Планшет Blackview Tab 13 6/128GB Space Gray (6931548310150)","f93cd542ab7e382eede4f5a88b7c9af5","https://hotline.ua/ua/computer-planshety/blackview-tab-13-6128gb-grey/","рекомендує цей товар","Стоимость, комплектация, память, работа в сетях 4G","Нет разъема под наушники, не работает с NTFS","кілька тижнів","Комплектация просто шикарная - в коробке в дополнение к самому гаджету чехол, пленка на экране, зарядка (всего лишь 10 ватт).Вес планшета для такой диагонали дисплея (10,1"") стандартный - 500 грамм. Качество сборки очень достойное - ни щелей, ни скрипов. Материал - металл. Достаточно тонкий, в руках ощущается прекрасно, блок камер выпирает совсем чуть-чуть. 
Экран мне понравился: не плохие цвета, углы обзора, запас яркости. Для IPS очень всё достойно. При подключении внешних накопителей я обнаружил, что чтение флешки, отформатированный по FAT32 не вызывает проблем, а вот подключение твердотельного SSD, отформатированного по NTFS не возможно, и это не очень приятно. Все повседневные задачи, которые обычно ставит пользователь, использующий планшеты, выполняются на хорошо или отлично."
"Планшет Blackview Tab 15 8/128GB Gray (6931548310327)","5ee900337349c5fca5e51e907c51c4c4","https://hotline.ua/ua/computer-planshety/blackview-tab-15-8128gb-gray/","рекомендує цей товар","Экран, емкость, скорость, комплектация","Камера","кілька днів","Заказал после сравнения характеристик и просмотра нескольких обзоров. Многие косяки ранних моделей уже пофиксили.
Качественная картинка, быстрота работы, емкий аккамулятор, шикарный для планшета звук, отличная комплектация(чехол, стекло и быстрая зарядка).
Ничего лучше за такую цену(на текущий момент) не нашел."
"Планшет Blackview Tab 7 3/64GB Wi-Fi Twilight Blue","08358680dd1656ff68925e51a249c590","https://hotline.ua/ua/computer-planshety/blackview-tab-7-364gb-wi-fi-twilight-blue/","не рекомендує цей товар","для простых задач пойдет:типа игр(шахматы нарды и тп)просмотр видео(правда нужно другой плеер закинуть типа фхплеер или хплеер)чтение книг.звук по качеству неплох как по мне","звук стерео но слабоват в наушниках норм.проц слабоват на деле 1.5 ггц иногда подтупливает","кілька годин","не рекомендую.уж лучше чтото пободрее хотябы на 1.8 ггц и более шустрой памятью типа ддр 4х но там уже придется подкинуть деньжат)"
"Планшет Blackview Tab 13 6/128GB Space Gray (6931548310150)","f93cd542ab7e382eede4f5a88b7c9af5","https://hotline.ua/ua/computer-planshety/blackview-tab-13-6128gb-grey/","не рекомендує цей товар","Выглядит будто это хороший планшет","Вылетают приложения с ошибкой.Ребутается когда хочет.Instagram не работает.Telegram вылетает.Блокируется экран магнитным чехлом с задней стороны","кілька тижнів","Это тот китай который не стоит покупать"
"Планшет Blackview Tab 10 4/64GB LTE Grey (6931548307174)","76cf4111646444b48ac1565dba5732d3","https://hotline.ua/ua/computer-planshety/blackview-tab-10-464gb-lte-grey/","рекомендує цей товар","Габариты .Качество сборки.Автономность.Скорость работы .Комплектация.Наклеенная заводская пленка","Родной кабель практически не заряжает. Пришлось использовать кабель со смартфона для нормальной зарядки","кілька годин","Покупали для дочери на новый год. Планшет за свои деньги отличный. Но вы должны сразу же сами понимать для чего его берете. В нашел случае это Ютуб и куча не требовательных игр. Поэтому я знал как именно он будет использоваться и что его мощности должно хватить на наши запросы. Особенно порадовала автономность и комплектация (зарядка, кабель, оригинальный чехол, наклеенная заводская пленка + гарнитура).
В общем под наши требования, за свои деньги это отличный выбор"
"Планшет Blackview Tab 8 4/64GB LTE Gold (6931548306320)","1e0058517b5866ae1c388a51ebdfa57c","https://hotline.ua/ua/computer-planshety/blackview-tab-8-464gb-lte-gold/","рекомендує цей товар","Прочная упаковка. Хорошая комплектация: чехол, OTG кабель, наушники, защитная пленка на экран","Долго заряжается. Во время заряда батареи начинаются глюки( ""выбрасывает"" с игр, и открытых программ).Возможно эта проблема только у меня.Часто ""отваливается"" карта памяти, приходится перезапускать планшет, но не всегда помогает (эта проблема у многих","рік і більше","Мой первый планшет, сравнивать пока не с чем.Покупался для жены, жена довольна. Интернет-серфинг, фильмы онлаин, легкие квест игры, тянет вполне. Пробывал "" гонки"", ""леталки"" "" бродилки-стрелялки"" онлайн, начинает ""лагать"". В целом довольны."
"Планшет Blackview Tab 9 4/64GB Gold (6931548307075)","8f2a902a9fc5063d0e034ff6211583bc","https://hotline.ua/ua/computer-planshety/blackview-tab-9-4g-464gb-gold/","рекомендує цей товар","Игры идут плавно..Батарея держит","Меню перелистывается с рывками, подвисает..Камера просто для вида","кілька годин","Если камера не важна смело можно брать. Производительность хорошая."
"Планшет Blackview Tab 9 4/64GB Gold (6931548307075)","8f2a902a9fc5063d0e034ff6211583bc","https://hotline.ua/ua/computer-planshety/blackview-tab-9-4g-464gb-gold/","рекомендує цей товар","Очень хороший вариант за свои деньги. Особенно для ребенка. Я привык к более дорогим устройствам, даже был удивлен, что планшет работает быстро и в целом приятный, с богатой комплектацией - есть всё, что нужно, даже наушники и чехол. Так же отмечу хороший экран","Покупал не себе, поэтому о минусах не знаю","кілька годин",""
"Планшет Blackview Tab 9 4/64GB Grey (6931548307068)","aead721360a3665c0d763fb6c6b7d565","https://hotline.ua/ua/computer-planshety/blackview-tab-9-464gb-grey/","рекомендує цей товар","Понравилось то что за эти характеристики просят не очень много денег. Хорошая комплектация, есть чехол, наушники, typeC разъем, две пленки наклеено - одна с лого, вторая защитная. Хороший звук. 2сим поддерживает. Проц норм, вроде в антуту 160к набирает. Экран норм, четкость хорошая","Быстро разбирают данную модель, ели нашел в наличии. В моем случае это гарантия в 6 мес","кілька годин","Кто ищет 10' планшет, то этот цена/характеристики просто огонь!"
"Планшет Blackview Tab 9 4/64GB Grey (6931548307068)","aead721360a3665c0d763fb6c6b7d565","https://hotline.ua/ua/computer-planshety/blackview-tab-9-464gb-grey/","рекомендує цей товар","Да практически всё понравилось, особенно цена. Аналогичные по производительности решения на MTK и Snapdragon стоят в 2-4 раза дороже","Звук конечно могли завезти получше. Он достойный, но домой, как говорится, писать не о чем. Блютус-колонка в помощь. Слабоватые камеры, но для видеозвонков и сканирования документов их хватает с головой. При хорошем освещении даже пейзажи получались, хотя это конечно извращение. Изредка после перезагрузки отпадает карта памяти, лечится повторной перезагрузкой","кілька місяців","5 месяцев, полёт нормальный. В комплекте очень достойный чехол и защитная плёнка. Хорошо тянет требовательные игры и все нисходящие задачи. В начале была завышена минимальная яркость, в обновлении, прилетевшем по воздуху, это пофиксили, сейчас оч комфортно юзать гаджет в темноте или полумраке. Батарея конечно там не 7480, аккьюбетери показывает около 7000 махов. Но даже при этом держит в среднем 15.5 часов активного экрана при одной вставленной симке и включенном WiFi. При выключенном экране тратит 0.5% заряда в час, что в теории даёт 8 дней. Cчитаю это очень достойным результатом. В целом агрегат рекомендую к покупке, за эти деньги у него конкурентов нет."
"Планшет Blackview Tab 9 4/64GB Grey (6931548307068)","aead721360a3665c0d763fb6c6b7d565","https://hotline.ua/ua/computer-planshety/blackview-tab-9-464gb-grey/","рекомендує цей товар","Шустрый, емкая батарея, богатая комплектация (чехол, зарядка, otg-кабель, наушники","Нету","кілька днів","Отличный планшет для бабушки/мамы, папы и тд. Полазать по инету и посмотреть фильмы самое оно. Рекомендую"
"Планшет Blackview Tab 8 4/64GB LTE Grey (6931548306313)","a93fa5ea5104031be532ad7e77eb38f8","https://hotline.ua/ua/computer-planshety/blackview-tab-8-464gb-lte-grey/","не рекомендує цей товар","Единственный плюс это большой экран и неплохой звук. Все остальное ужасно","Все обзоры на Ютубе , продажное фуфло. Особенно про его быстродействие, подлагивает на каждом шагу. Планшет максимум для просмотра Ютубе, который тоже подлагивает на сворачивании. клавиатура, которая без русской раскладки. Гугл зависает. И т.д","кілька днів",""
"Планшет Blackview Tab 9 4/64GB Gold + Keyboard","24f5201ba4dea3e96e712c0170aeb6f9","https://hotline.ua/ua/computer-planshety/blackview-tab-9-464gb-gold-plus-keyboard/","рекомендує цей товар","Всё. Брал его за 4400 гривень, без клавиатуры( с клавиатурой просили 4900 гр.) Ещё одна особенность планшета в том, что если вы вне играете на планшете а занимаетесь другими вещами, вы практически никогда и не повествуете нагрев батареи(летом также проверено","Не доработали убавление яркости экрана (лично как для меня). Из-за этого, вечером, при выключенном свете, на минимальной регулировке яркости, планшет яркий. Вендеры подняли цены, не знаю что там с статистикой цен на hotline, но первых 1,5 месяца ,он стоил от 4500 до 5300(это с клавиатурой за 5300). А средняя цена была 4700 гр","кілька місяців","За такие деньги, смешно к нему иметь претензий. Мало того, он быстр, очень быстр. Не глючен, не зависает. Оболочка Андроид 10"" отпалирована"" как нужно( на моё мнение). Ничего лишнего. Радует также то, что в tab9 они сделали уже автоматический поворот экрана,вырезав эту кнопочку из оболочки. На чёткую работу это никак не повлияло.
 Летом экран на улице, на солнце, справляется очень прилично. Вам не нужно искать тенёчек, чтобы что то рассмотреть.
Автономность батареи великолепна! Я вечером заряжал перед сном и на следующий день, полный рабочий день, постоянно работая с ним, а также смотря видео, он разряжался толькопод вечер! То есть, мне с 8 утра(стоит режим автоматического включения планшета на это время), до 20-21 часа вечера его хватает! Это великолепный показатель! Тем более что он у меня используется весь день.
 Я считаю что именно Tab9 это лучший вариант. Его старая модель tab8 до сих пор отлична, но этот , намного шустрее и быстрее. а вот на Tab10, выпущенный 2 месяца назад, я бы не советовал засматриваться. Чувствуется что Tab10 медленнее, более урезан по функциям. Меню какое то глупое, оформление имею ввиду(но это лично для меня?)
 Другие производители, с такими же показателями, уже требуют вдвое больше цену.
Теперь на счёт камеры. Как мпо мне, когда нужно было что то сфотографировать и отправить сразу, он вполне справляется. Фото не тусклые, не тёмные. В остальных случаях, я не пользуюсь камерой вообще. К видео также нет претензий, снятых на близкой дистанции.
В целом! Вполне советую. И советую именно этот Blackview Tab. Повторюсь, Tab8 до сих пор хорош, но этот намного быстрее, шустрее и для тех кто интересуется играм, он и тянет игры, в том числе спокойно тянет Genshin impact, на средних настройках (проверял для знакомых, проиграла несколько часов, вроде и вдио ещё осталось на ЮТ). А вот обновлённую, старшую модель Tab10 обходите стороной. Его испаганили и урезали(всё из личного опыта). И на данный момент, именно Tab9, это золотая серединка."
"Планшет Blackview Tab 8 4/64GB LTE Grey (6931548306313)","a93fa5ea5104031be532ad7e77eb38f8","https://hotline.ua/ua/computer-planshety/blackview-tab-8-464gb-lte-grey/","рекомендує цей товар","Всё. Плюс вы ни за что не переплачиваете","Таких вещей попросту не выявилось","рік і більше","Мне на камеры вообще всё равно. Оценку такую поставил просто так. В целом, я купил таких 2. Одним пропользовался сам(потом подарил, так как вышла модель Tab9, которую рекомендую как и эту). Вторую купил родне. 
 Вот серьёзно, если вам нужен просто планшет, да и ещё не тормозящий, зависающий и т.д., то берите смело. Для мамы, папы, бабушки, дедушки великолепно(ну а если они у вас любят чтобы было вообще очень быстро, то берёте этот же бренд, только TAB9, обновлённую модель). Можете даже детям купить, если они у вас не требовательные:)))"
"Планшет Blackview Tab 8 4/64GB LTE Gold (6931548306320)","1e0058517b5866ae1c388a51ebdfa57c","https://hotline.ua/ua/computer-planshety/blackview-tab-8-464gb-lte-gold/","рекомендує цей товар","Комплектация супер (чехол, наушники, кабель для подключения флешки, заводская пленка под транспортировочной).IPS Full HD-экран с соотношением 16:10 (1920 * 1200).Качество фронтальной камеры, удобное расположение динамиков - для Zoom и Youtube подходит отлично.Поддержка 4G.4 ГБ ОЗУ / 64 ГБ ПЗУ.Android 10.USB Type-C.12 месяцев гарантии, но к сожалению не у всех магазинах","Процессор слабенький, к тому же 28 нм. Работает плавно, но игры едва ли потянет. С другой стороны, а чего хотеть за эти деньги","кілька днів","За такую цену в 04.2021 ничего лучшего не найти, все нужное уже есть в коробке"
"Планшет Blackview Tab 8 4/64GB LTE Gold (6931548306320)","1e0058517b5866ae1c388a51ebdfa57c","https://hotline.ua/ua/computer-planshety/blackview-tab-8-464gb-lte-gold/","рекомендує цей товар","Хорошая картинка на экране, очень компактные габариты для своей ценовой категории, приятный чехол в комплекте","","кілька місяців","За свою цену - отличный вариант. Разумеется, планшет, который стоит в разы дороже будет пошустрее, но этот аппарат очень комфортно использовать. Получил от него больше, чем ожидал!"
"Планшет Blackview Tab 8 4/64GB LTE Grey (6931548306313)","a93fa5ea5104031be532ad7e77eb38f8","https://hotline.ua/ua/computer-planshety/blackview-tab-8-464gb-lte-grey/","рекомендує цей товар","Понравилась комплектация: сам планшет, зарядное устройство, USB Type-C кабедль для зарядки, OTG кабель для подключения флеш-накопителей и USB устройств, защитная пленка уже наклеена с завода , + доплнительная пленка в комплекте, защитный чехол с возможностью использовать как подставку, наушники, + инструкция","пока ничего не замечено","кілька годин","Шустро работает. Google сервисы все поддерживаются.
Отличнейший вариант. Цена просто супер."
