"name","ID","link","recommend","liked","disliked","experience","comment"
"Смартфон DOOGEE S90C 4/64GB Orange","a3b625097ced107455eb3546f621fb65","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s90c-464gb-orange/","не рекомендує цей товар","большой и тяжолый по моей руке прывычка","Размер екрана - у меня был Х7 там чистая 6 болше этого- датчики особ давл некоректны. управление по сравнению с х7 хуже меньше наворотов. пример ответить звонку встряхиванием-.камеры так себе-- в общем если бы на 7 была оперативка и память побольше да чуть лучше камеры","кілька місяців","это у меня третий по счету дуги я понимаю что сегмент не дорогой но после х7 я разочаровался"
"Смартфон DOOGEE S55 4/64GB Black","6ba53962cc876c3093261204a0b8ea5c","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s55-464gb-black/","не рекомендує цей товар","Скорость отклика экрана на касания и движения отличная. Батарея мощно держит до 2-3х дней, если не играться в игрушки","Камера конечно беда, понимаю, что это проблема всех смартфонов с защитой. Батарея вздулась спустя год работы. И поменять её не береюутся нигде","рік і більше","Очень видимо сложный процесс смены батареи. Никакой сервисный центр не берётся заменить(Был в 8ми и бросил попытки поисков)"
"Смартфон DOOGEE X50 1/8GB Black","430e7973b848d447f0dc9a48611acb6c","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x50-18gb-black/","рекомендує цей товар","Дизайн, компактний","Кути огляду дисплея","рік і більше","Рік тому купив телефон рідним. Телефон використовується в основному для дзвінків. Прекрасно працює viber, youtubego та інші додатки."
"Смартфон DOOGEE S60 Moonlight Silver","c27cf294537950c7f4ea91152962a34f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s60-moonlight-silver/","рекомендує цей товар","со мной уже 2 года , наконец- то треснул экран ( и то только защитное стекло) падал с высоты 4 м на плитку - разбил ее . если взял грязными руками , не проблема! - помой его вместе с руками мылом. падал ... много падал ... очень много падал . один раз стирался , но на деликатном режиме .он воистину бесмертный","камера ... она есть и ее нет одновременно. в описании китайцы перепутали 21 мм ... надо было 2.1 . но двайте будем реалистами - этому куску наннотехнологий камера не нужна","рік і більше","Буду брать следующую модель: s68 pro... когда этот умрет ... если умрет"
"Смартфон DOOGEE S68 Pro 6/128GB Black","855579f034745ef1e91913f9ee3b813a","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s68-pro-6128gb-black/","рекомендує цей товар","Экран-огонь.Скорость работы-пуля.Батарея хорошая.За две недели только раз заряжал-при средней работе .После старого телефона камера устраивает на все 100%.В руке сидит удобно.Я покупкой очень доволен","Пока минусов не находил.Но время покажет","кілька тижнів",""
"Смартфон DOOGEE S40 3/32GB Black","5686baf93e01a0e59d83509192c95773","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s40-332gb-black/","рекомендує цей товар","Телефон с крутыми характеристиками за свою цену, камера снимает на отлично, быстро работает, хотя я уже много чего закачала, не виснет","Пока не нашла","кілька годин","В свокй ценовой категории один из отличных вариантов для среднестатистического пользователя"
"Смартфон DOOGEE N20 4/64GB Blue","b7032b3ebb17074e740c02d61d742a0d","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-n20-464gb-blue/","рекомендує цей товар","очень понравился аппарат! у меня Дугги Т5, брали в подарок свекрови Дугги Х100, этот аппарат в подарок мужу. Он очень доволен! Реально классно!Настроили все очень быстро, без заморочек. Магазин Kitmol - четко, быстро. Рекомендуем","Нареканий нет","кілька годин",""
"Смартфон DOOGEE X90L 3/16GB Green","1077f87920fc1c5e8583a2965f4cb726","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x90l-316gb-green/","не рекомендує цей товар","Ціна по акції. Непогано зібраний корпус. Довго тримає зарядку","Слабовата камера, та мультимедійний динамік","рік і більше","Доступний бюджетний телефон для тих, кому дійсно потрібна тільки трубка для дзвінків. Також реально туповатий інтерфейс, який ще й добряче підторможує. Телефон тільки для дзвінків. Камера ніяка."
"Смартфон DOOGEE X90 1/16GB Black","4563fe304de87ca5a65ab60370289462","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x90-116gb-black/","рекомендує цей товар","Цена, качество сборки, камера","Слабый аккумулятор","кілька місяців","Брал в подарок отцу, недорогой, простой в использовании. Оперативной памяти не хватает, а вот на внутреннюю не жаловался. Тянет мэсседжеры, ютуб и прочее. На морозе редко подвисает, но аккумулятор быстро садится, не рассчитан на такой дисплей. Хорошо подойдёт для людей, которые не проводят основную часть жизни в смартфоне."
"Смартфон DOOGEE S55 4/64GB Orange","dc07e09b1e5bea569d28625bf0d3bd96","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s55-464gb-orange/","не рекомендує цей товар","Цена, дизайн","Эхо от микрофона, камеры","кілька місяців","Покупал на али. Жалею, что без страховки(хотя не известно как она работает). Спустя 9 мес сдохли камеры."
"Смартфон DOOGEE N20 4/64GB Blue","b7032b3ebb17074e740c02d61d742a0d","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-n20-464gb-blue/","рекомендує цей товар","Внешний вид синей модели.Быстродействие.Почти чистый андроид.Силиконовый чехол в комплекте (но это не точно","Камера.Micro-USB","кілька днів","Понимаю, что половину минусов телефона можно списать на его цену (покупал на Али за 2к), но всё же.
Камера плохая, зато добавили ШИРИК. Теперь 3 с половиной китайца будут хвастаться в метро 4мя камерами, ибо производитель решил вложиться в это, чем сделать адекватную основную двойную камеру.
Быстродействие порадовало, телефон не подвисает и работает шустро. Игры не ставил, но судя по обзорам, не игровой, что собственно очевидно и так было.
Идет уже с наклеенной пленкой и чехлом, хотя некоторые говорят, что у них варианты без чехла.
Советую? Скорее да, чем нет. За 2к лучше не найдете. Если из нового. Так-то очевидно, что, если 2к бюджет - Ми а1 или Ми а2 со вторички."
"Смартфон DOOGEE X20L 2/16GB Black","33b87af241fdd65efa42ce0a4b144a7f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x20l-black/","не рекомендує цей товар","Напевно ціна, і довго.тривалість роботи. Збірка корпуса непогана","Екран слабенький як по чіткості, так і по кольорах. Автоматичне вимкнення екрану максимально через 30 сек. Слабий динамік. При програванні музики хрипи. Камера низької якості","кілька тижнів","В даній ціновій категорії треба пошукати щось інше. Батарея відносно добре тримає і телефон проживе весь день. Решта все погано."
"Смартфон DOOGEE S70 Lite 4/64GB Black","5342827bf33261807deec8ede61f235b","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s70-lite-464gb-black/","рекомендує цей товар","Володію цим апаратом вже 3 місяці, поки задоволений. До цього був s30","Поки немає зауважень","кілька місяців",""
"Смартфон DOOGEE S40 2/16GB Black","8355e004d9174fd400f8743150e4b002","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s40-216gb-black/","рекомендує цей товар","Противоударный водонепроницаемый","желательно больше времени работы акумуляторной батареи","кілька тижнів","Отличный телефон"
"Смартфон DOOGEE X90L 3/16GB Black","05495c816beba923f0ee9f34a4140c52","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x90l-316gb-black/","рекомендує цей товар","Все","Нет","кілька місяців","Данной моделью пользуюсь уже некоторое время, в работе довольно не плохой.
Камера как по мне хорошая.
В игрушки поиграть тоже можно (в свободное время)"
"Смартфон DOOGEE X5 Max Pro (Black)","8b4607930f15b761c4c80424b8b506a5","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x5-max-pro-black/","рекомендує цей товар","Тривалість роботи, ціна-якість","Пластиковий корпус, пил в камері, реклама","рік і більше","Купував у друга б/в. ВІн продав по причині купівлі новішого девайсу. Я перейшов на DOOGEE з Nokia n73 / e52. Так що на час отримання була можливість порівнювати ще зі старими кнопочними телефонами. Зараз маю Xiaomi Redmi 5 Plus 3/32GB, а DOOGEE досі справно працює вже в мого дядька в сільських умовах. Досі скарг від нього не надходило.
Одразу ж сподобалася автономність роботи. Пару днів при середньому використанні всіх функцій заряд тримався впевнено.
На той час по шустрості роботи мене цілком влаштовувало. Без глюків і зависань дозволяв і відео подивитися і в інтернеті пошаритися.
Досить регулярно виходили офіційні оновлення. Реклама. Вилазила рандомно і часто, скоріше всього вшита в систему.
В камері був пил, проте на знімки не впливало.При тих мегапікселях, що має телефон пил був не помітний на фото.
Однозначно рекомендую, якщо бюджет скромний, а мати щось більше, ніж кнопочний телефон хочеться."
"Смартфон DOOGEE S40 2/16GB Orange","a2a63fc5ecc7ad16606a9217cde94e3a","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s40-216gb-orange/","рекомендує цей товар","Сподобалось","Недоліків немає","кілька тижнів",""
"Смартфон DOOGEE S40 2/16GB Black","8355e004d9174fd400f8743150e4b002","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s40-216gb-black/","рекомендує цей товар","3 и 32 Гб это круто.Время работы-2 дня.Пока не топил и не переезжал машиной","Пока нет","кілька днів","Вроде неплохо.2 дня.на даче.10км от города.@4g ."
"Смартфон DOOGEE S40 2/16GB Black","8355e004d9174fd400f8743150e4b002","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s40-216gb-black/","рекомендує цей товар","Неплохая модель за такие деньги.Заказывал. 2/16 а учитывая бонусную программу получил 3/32","Пока не обнаружил","кілька днів",""
"Смартфон DOOGEE X60L Matte Black (6924351653118)","474263f4e2779c7f58bbac7711c8ec22","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x60l-matte-black/","не рекомендує цей товар","Цена","Слабая батарейка,слабоват дисплей,через месяц полетела матрица,плохой звук,часто тормозит, тянет только слабые приложения","кілька місяців",""
"Смартфон DOOGEE X5 Max (Black)","9b59f49388f0edde8dca11c92434f736","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x5-max-black/","не рекомендує цей товар","ниче","в этом телефоне куча вирусов типа adware. может сразу не проявляться. Через время будет сыпаться вагон рекламы. Накатывали другую прошивку- опять реклама. третий раз - все равно есть","рік і більше",""
"Смартфон DOOGEE S80 Lite 4/64GB Black","87c81d8c86339b2525d3902bfeec53f4","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s80-lite-464gb-black/","рекомендує цей товар","Все","Тяжеловат, но привыкаешь","кілька тижнів","Труба супер, все работает. Батареи хватает на 2 дня при постоянном использовании (игры, Ютуб, инет)"
"Смартфон DOOGEE S55 4/64GB Black","6ba53962cc876c3093261204a0b8ea5c","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s55-464gb-black/","рекомендує цей товар","Качество видео..Возможность снимать видео под водой.Ударопрочный","Камера среднего качества в помещении снимает не ахти сильные шумы и плохая стабилизация.Фокус камеры очень узкий","кілька тижнів","Достаточно большой за счет массивных боковых стенок с прорезиненными вставками.
Камера среднего качества в помещении снимает не ахти сильные шумы и плохая стабилизация, те кто не могут руки четко держать (без дрожания) фото будут размытые, как с основной, так и с ""селфи"" камеры. Поскольку вес телефона не маленький, фото одной рукой получаться, только если ее опереть на что-то или при очень хорошем освещении. (камера очень проигрывает Xiaomi Redmi 4x 4/64GB (12Мп) но он плохо плавает :(, проверил на своем опыте, сразу окисляется :(. Еще один минус фото - при плохом освещении и включении вспышки не настроен баланс белого, снимки получаются с зеленоватым оттенком (хотя на предварительном скане цветопередача правильная - возможно это исправимо в настройках, но я не нашел). Фокус камеры очень узкий: при фотографировании страницы А4 внизу текст виден четко, а вверху уже размыто.
В воде камера снимает видео, фото сделать невозможно поскольку кнопки на экране не работают в воде (да я тот человек который окунул телефон в воду в день покупки Smile. Видео получается качественное даже без особых навыков).
У телефона 2 слота для сим карт, но только 1 поддерживает формат 4g LTE.

Скорость работы телефона достаточная, не тормозит. Загрузка приложений быстрая.

Снять блокировку с отпечатка не всегда получается шустро иногда надо 2-3 попытки.
Нет автоматической записи звонков, пришлось искать приложение в Pay Маркет, и нет принтскрина (тоже решаемо приложением) экрана, зато есть запись экрана на видео.

При работе немного греется задняя металлическая панель (но сейчас на улице +30).

В телефоне нет собственного альбома, все грузиться и открывается только с GOOGLE фото (это не очень удобно)
Ну и телефон выглядит массивно и в руках ощущается так же (как пол кирпича)"
"Смартфон DOOGEE X60 Gold","9c938a196504dc8e1e96456fec453a63","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x60-gold/","рекомендує цей товар","Удобно лежит даже в небольшой руке( брался для девочки), выглядит стильно за счет изящной металлической рамки( в цвет корпуса), тонкого корпуса и 2.5D стекла","Батарея заявлена 3300, но при активном использовании садится быстрее, чем ожидалось","кілька годин","Обычный бюджетный аппарат с уклоном в дизайн - тонкий корпус и фаска на стекле делают своё дело. При первоначальной настройке и установке/обновлении всех приложений не тормозит. Экран хороший по цветопередаче и углам обзора, но низкое разрешение бросается в глаза после HD телефона. В комплектации ранее шла плёнка и силиконовый чехол( видно по обзорам в ютубе), сейчас их нет, только шнур и блок зарядки."
"Смартфон DOOGEE Y8 3/16GB Black","c6a494af23572d9dd3b84d93fb0754a9","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-y8-316gb-black/","не рекомендує цей товар","Занимательный телефон..По порядку о плюсах:.- понравился современный стильный дизайн за минимальную совсем цену.- цена минимальная.- экран яркий, выцветает на солнце не критично..Как бы и всё","Минусов много:.- дешевые материалы корпуса, но с оглядкой на его цену - всё логично и абсолютно простительно;.- тормозит очень, памяти много занятой сразу из коробки, ОЗУ свободного из 3 Гб было 0.98 Гб при включенном Вайбере и без иных программ;.- заряда на сутки не хватало, ребенок на телефоне много не сидел, мы ему запрещали и следим за этим;.- камера сильно мылит, как у истинных дешевых китайфонов","кілька днів","Телефон покупали сыну. на 11-й день использования телефон стал сильно мигать экраном и терял часто сигнал (Киевстар), а так же сам вылетал из интернета. Что бы зайти в интернет нужно было перезагрузить телефон. Живём в городе, уровень сигнала на остальных телефонах - хороший оставался.
Два дня потерпели - думали пройдет, ничего не наладилось.
Отнесли и сдали телефон в магазин, т.к. с ребенком нам связь держать нужно в первую очередь."
"Смартфон DOOGEE S70 6/64GB Orange","163026164b7fabb865106e4f5233b434","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s70-664gb-orange/","рекомендує цей товар","1.Броневик-брал на тест, с 1 метра на асфальт, камень, в стену. Без разницы ему нипочём..2.Дисплей-Большой контрастный, матрица от LG, что не мало важно..3.Type-c но дело больше не в Type-c а в комплектации, переходник с Type-c на 3.5,и переходник Otg..4.Камера","Батарея","кілька днів","Очень неплохой смарт, учитывая что прошлые версии s серии, были не такие удачные."
"Смартфон DOOGEE S80 Lite 4/64GB Black","87c81d8c86339b2525d3902bfeec53f4","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s80-lite-464gb-black/","не рекомендує цей товар","Батарея","Заявлене падіння з 1.5 не витримує","кілька місяців","Купив телефон 04.02.19. Все що сказано про параметри телефона вірні, ну, майже все. Камера не дуже. Батарея супер. При постійній нагрузці два з половиною дня витримує. Я якось засікав-2 год ютуба і -12% батарея. З приводу захищеності. Все правда, але з приводу корпусу. Скло не захищене. В мене він впав на сходи з кармана (десь 0.5 м ) і все... пішла павутина по всьому екрані. Тепер телефон лежить мертвим грузом. Так що гарантованих 1.5 м і йому нічого не буде-не правда."
"Смартфон DOOGEE X5 Max (White)","1dc9e5fce5b198878e354490e1bcc4eb","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x5-max-white/","не рекомендує цей товар","Аккумулятор, цена, сканер отпечатков, функционал","Вирус в прошивке, слабая камера, слабый фонарик, слабая вспышка (считайте, что её нет) слабый микрофон при записи видео, тяжелый, толстый, динамик не лучшего качества, датчик приближения барахлит, оригинальный зарядный шнур быстро помер","рік і більше","Если перепрошить на прошивку без вирусов, можно использовать. С оригинальной - лезет реклама. Большой плюс - аккумулятор, держит 2 дня при нормальном пользовании (мессенджеры, ютуб недолго, включенный интернет), через 2,5 года пользования - 1 день. Приложения работают достаточно медленно, гугл карты будут подтормаживать, но для мессенджеров, ютуба, просмотра видео, чтения самое то. Игры типа GTA Vice City, Max Payne идут нормально. Если не хотите заморачиваться с прошивками, лучше не берите."
"Смартфон DOOGEE X5 Max (Black)","9b59f49388f0edde8dca11c92434f736","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x5-max-black/","не рекомендує цей товар","НІЧОГО","Через 5 місяців здох динамік, підвисає, перегрівається, довго заряджається, швидко розряджається, відбиток пальця живе своїм життям, відповісти на дзвінок деколи неможливо","кілька місяців",""
"Смартфон DOOGEE S60 Moonlight Silver","c27cf294537950c7f4ea91152962a34f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-s60-moonlight-silver/","рекомендує цей товар","ВНЕШНИЙ ВИД, ДИСПЛЕЙ ,МЕНЮ ТЕЛЕФОНА ПРОШИВКА , ФУНКЦИИ ТЕЛЕФОНА ,КАМЕРА СРЕДНЯЯ","ГРЕЕТСЯ ПРИ НАГРУЗКАХ В ИГРАХ, РАЗЪЁМ ДЛЯ НАУШНИКОВ НЕ ВСЕ ВЛЕЗУТ ИЗ- ЗА ЗАЩИЩЕННОСТИ КОРПУСА, НЕ УДОБНО ПОДКЛЮЧАТЬ ЗАРЯДНОЕ ИЗ- ЗА ЗАЩИЩЕННОСТИ КОРПУСА ВО ВРЕМЯ ИГРЫ БЫСТРО РАЗРЯЖАЕТСЯ БАТАРЕЯ","кілька тижнів","ЗА ДАННУЮ ЦЕНУ ПАРАМЕТРЫ СУПЕР"
"Смартфон DOOGEE X5 Max (White)","1dc9e5fce5b198878e354490e1bcc4eb","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x5-max-white/","рекомендує цей товар","За рік користування він ще живий і працює","Батарея не 4000 а 2600","рік і більше","Вцілому хороший телефон ."
"Смартфон DOOGEE X5 Max (Black)","9b59f49388f0edde8dca11c92434f736","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-x5-max-black/","не рекомендує цей товар","не плохой телефон за смешные деньги. Долгая автономная работа","Сегодня, отработав 1 год и 4 месяца, телефон задымел... Еле успел достать из кармана - и телефон взорвался! Расплавилось все!( Вот вам и аккумулятор... Далее - Doogee - не рекомендую","рік і більше","Хорошо, что бахнул аккумулятор не возле головы... Признаков вздутий на аккумуляторе до этого не было."
"Смартфон DOOGEE T5 (Black)","1c1dc47505e353ad8cb5fa3af45c5c64","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-t5-black/","рекомендує цей товар","Качество, производительность, автономность, прочность и выносливость","Вирусы","рік і більше","Брал из расчета что нужен был крепкий телефон для работы в экстремальных условиях. Все хорошо, оправдал все надежды, реально очень крепкий телефон как в рекламе. Попользоваля год и надоел, есть только 2 минуса, в родной прошивке вирус с рекламой достал, и все же очень громоздкий и тяжелый. Но кто любит брутальный и не дорогой прочный телефон, самое то."
"Смартфон DOOGEE BL12000 6/64GB Black","ee9542de3629fe18319969d934615d55","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-bl12000-664gb-black/","рекомендує цей товар","Довольно привлекательный топор весом в 300 грамм. Но работает хорошо и батарея держит 4 дня при очень активном использовании","Заявленные характеристики 6/64 GB не соответствуют действительности. Реально 4/32 GB","кілька тижнів",""
"Смартфон DOOGEE BL7000 Blue","7a388594aa54b5d7b273b6a80bffd35f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/doogee-bl7000-blue/","рекомендує цей товар","Камера","Экран","кілька годин","Первое впечатление об телефоне хорошее. Корпус сделан из качественного пластика, не скрипит. Порадовала камера своей четкостью. Жаль, что процессор Mediatek, будет греться. Экран на солнце плохо видно."
