"name","ID","link","recommend","liked","disliked","experience","comment"
"Смартфон Motorola Edge 50 Fusion 12/512GB Marshmallow Blue (PB3T0064)","9c4f0223263029f1a9786213d8a1ace3","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-edge-50-fusion-12512gb-marshmallow-blue/","рекомендує цей товар","Час автономної роботи, звук, жести","Переключення ривками між камерами при зумі, розмір, відсутність можливості клонувати програми","кілька місяців","Честно кажучи змішані відчуття по телефону. Коли купував трохи переплутав, хотів pro, але випадково замовив фьюжин. Якби бачив би його десь в живу, то б не замовив(чисто візуал- тонкий та довгий.. зробили б коротше то було б норм), але вже купив то буду користуватись. Спочатку був сильно розчарований такими дрібницями як  відсутність можливості клонувати застосунки(дві нових пошти на різні номери не встановити, вирішив двома різними застосунками один старий а інший новий, але то тільки для НП підійшло. Інші довелося обирати, на який номер лишити). Також з ліхтариком, дуже було не зручно, що потрібно постійно відключати, вимкнення по кнопці вимкнення телефону не спрацьовувало, але потім дізнався про жести, і тепер то моя улюблена фішка цього телефону, яка перекрива негатив від інших моментів(трусиш телефон і ліхтарик вмикається, і так само вимикається, не потрібно ні розблоковувати телефон, ні знімати перчаток, будь коли і будь де щось присвятити то супер). 
Звук мега гучний, то плюс.
Камери самі не погані, але момент використання зуму з ривками при перемиканні камер це провал року. Тобто відео знімати можна тільки без зміни зуму, бо тільки доводиш до точки за яку відповідає інша камера, воно дьоргає так наче ти читаєш... Дуже сподіваюсь що розробники виправлять це програмно(я б робив на межідесь секундне збільшення цифрове, а вже потім на оптику, якщо це не можна перекрити межами захоплення зображення, тобто щоб знімали обидві а програмно накладати).
Нема інфрачервоного порту - то мега недолік, який вартує копійки, але вже ніколи ви не зможете користуватися телефоном замість пульту до кондиціонеру чи телевізору(про те що його не буде знав з опису, тож то просто побажання для майбутніх моделей).
Батареї вистачає на два дні норм, це звісно при звичайному не активному використанні. Не геймер, але гадаю що спокійно день витягне і при цілому дні активного екрану та ігор. Енергоефективність тут норм.
Стосовно розміру, то в кармані випирає коли їдеш в авто, доводиться постійно витягати. Зменшили б по висоті зовсім трохи і все було б норм. Те що тонший, то є плюс, бо з однією рукою можна користуватись.
ФейсІД то теж плюс, і добре що не прибрали відбиток пальця як в айфонах.
Мінусом вважаю екран водопад,  воно то прикольно, але це до першого падіння на кутик чи камінець, бо скло не приклеїти і відповідно розрахунок тільки на вдачу. Сам телефон в чохлі вже падав, слава богу поки все норм"
"Смартфон Motorola Moto E13 2/64GB Cosmic Black (PAXT0034)","811fb2d06eb906192d86c843383aae7d","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-e13-264gb-cosmic-black-paxt0034rs/","рекомендує цей товар","цена, дизайн","автоматические обновления","кілька місяців","Хороший бюджетный смартфон, достаточно мощный для повседневных задач. Неплохая камера, если вы не блогер-миллионник - сгодится. Работает быстро, батарея держит долго. Единственное, что не понравилось, - автообновления, которые сложно отключить.."
"Смартфон Motorola Edge 50 Neo 8/256GB Latte (PB310043)","7199240eda2434d4b99903d4edadd361","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-edge-50-neo-8256gb-latte-pb310043/","рекомендує цей товар","Фактично все","Пластикова рамка,могли зробити з алюмінію","кілька місяців","Телефон за свою вартість шикарний,в цій ціновій категорії для мене нічого кращого нема) Баланс характеристик вражає)
 1)Ціна: з доставкою вийшло 13600
 2)Камери: за таку вартість нічого кращого не знайшов. •Основна камера -фото на висоті, дуже добре фотографує навіть за складних умов освітлення. 
•Телефото об'єктив (3х оптичний зум) -його наявність це вже круто, фотографії виходять досить хороші,портрет - окрема тема,задній фон обробляє чудово,в складних умовах робить не такі хороші знімки,як основа,але не скажу,що справляється погано.Не раз виникають питання до передачі кольорів.Часто знімки виходять занадто жовті,але кілька маніпуляцій в редакторі виправляють цей недолік. 
•Надширококутний об'єктив -теж хороший,кут огляду великий,також на нього можна робити макро знімки. В складних умовах справляється прям слабенько,але я ним вночі чи вдома і не користуюся)
 •Відеозйомка: всі камери вміють писати в 4К,але за такої якості не можуть перемикатися між собою при записі відео.Перемикатися можна лише при записі в 1080p 30fps. Стабілізація - не супер,але за цю ціну більш, ніж адекватна, особливо на основній камері. Користуюся записом 1080p60,при такому записі(як на мене) стабілізація працює найкраще та найменш помітно навіть в складних умовах. В хороших умовах всі способи відео зйомки працюють добре. (Дивіться в ютубі тести камери)
 •В сестри Iphone 12 pro,в порівнянні фото знімків суттєвої різниці нема,в айфона трішки кольори кращі, деталізація майже одинакова, більш того,в деяких умовах моторола навіть виграла(на нашу думку). Відеозйомка , звичайно набагато краща в айфона,але в хороших умовах відрив в айфона не такий вже і великий. 
•Оптична стабілізації на цьому смартфоні є на двох об'єктивах - на телефото та основі. При зйомці відео ОПТИЧНА стабілізація ВИМИКАЄТЬСЯ на основній камері і вмикається цифрова. Скільки б я не намагався ввімкнути два види стабілізації одночасно на основній камері - не зміг. На телефото об'єктиві оптична стабілізація працює весь час, навіть при зйомці відео з цифровою стабілізацією. Вимкнути цифрову стабілізацію можливо ЛИШЕ ввімкненням режиму енергозбереження,в додатку камери це зробити не можна. При ""вимиканні"" цифрового стаба працює оптичний. Може комусь ця інформація буде важливою 
3) Продуктивність
 •Процесор не найкращий за таку ціну,але і не поганий. Забезпечує плавну роботу. З коробки дуже фрізив і глючив, спочатку злякався,але через годину, коли оновилася система,то все почало літати. Да,це вам не флагман,зловити фріз - можна, особливо в додатку камери,але це норма)
 •Ігри-це не ігровий телефон,але на середніх налаштуваннях графіки вивозить все 
4)Екран - дуже плавний та яскравий. 
5)Батарея та автономність - якщо не грати в ігри,то повного заряду мені вистачає на день,хоть і акумулятор не дуже великий. Думав буде гірше,але процесор виявився досить енергоефективний. Присутня підтримка безпровідної зарядки:) За свою ціну топчик)  +Окремий респект за 5 років оновлень андроїд. Чи купувати? На ринку аналогів за таку ціну немає (BBK,Xiaomi та інших китайців до уваги не беру,але думаю, навіть там важко буде знайти щось краще)"
"Смартфон Motorola Moto G84 12/256GB Marshmallow Blue (PAYM0023)","3df00a4fa58d69ab76eb9870b7c3d83f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-moto-g84-12256-gb-marshmallow-blue-paym0023/","не рекомендує цей товар","Ready for; Чистий (умовно) андроїд","Співвідношення вартість/якість","рік і більше","Багато де в різних оглядах можна зустріти, що цей телефон, топ за свої гроші. Я з цим м'яко кажучи не згоден. Хоч до того як бренд Moto став належати китайській Lenovo, в мене від користування лишались теплі емоції, мені подобались їхні девайси, часто були якісь свої 'фішечки', які приємно виділяли на фоні апаратів одного класу. Скажу так: телефон в сірій зграї однотипних, убогих телефонів. Навіть порівнюючи з моїм старим китайцем poco x3 pro (яким я ще користуюсь), який свого часу був топом за свої гроші, він поступається майже у всьому. Хоча заявлена пікова яскравість 1300 ніт, це на практиці мало помітно, тобто якщо кладеш поряд два телефона з екранами на максимальній яскравості, це не те щоб одразу помітно. Ну, тобто поряд з телефоном 450 ніт він не виглядає втричі яскравішим, хоча я розумію що сприйняття яскравості трохи не так працює, а приближено логарифмічно, але ж коли цифри в три рази відрізняються, це має просто кидатися в очі. Тобто це самі звичайні маркетингові цифри, приправлені елементами обману. Частота поновлення екрану 120Гц, в телефонах вже 3-4 роки не новинка, в тому ж poco x3, вона є, і це більше маркетинг, але хай буде. Звук, який заявлений щось там... dolby atmos зубожілий, з 4-річним китайцем poco в якого навіть не пахло атмосами, чи ще звуковими покращувачами, навіть не курив на одному подвір'ї. Тихіший, плаский, низьких частот мало, високі навпаки - задрані, стерео - навіть натяка на нього не відчувається. Приблизно в мене так звучав  Samsung J7 2016, з монодинаміком. Камера - такий самий відстій, можна наробити звичайно при ідеальних умовах непогані фото, але що по залізу, що по програмній складовій бажає кращого, а якщо умови зйомки погані, то і фото такі ж. Процесор: через три роки він поступається бюджетним топам за свої гроші того часу - Snapdragon 860 рве його (Snapdragon 695) як скажена мавпа газету. Є пару плюсів вітікаючих звідси, нижчій TDP, і краща енергоєфективність. Відеоядро тут теж лажа, на якісь вимогливі ігри можна навіть не розраховувати. Підекранний відбиток не зручний - потрібно зміщувати в руці телефон, що натиснути пальцем, бо знаходиться близько до нижнього краю. Швидка зарядка тут тільки на словах. Чому купив? Тому що син захотів саме такий, хоча я пропонував інші варіанти. Вже коли вдома він ним покористувався - сказав: ""чого ти не наполіг взяти інший?"" Скоріше в його виборі зіграв фактор назви бренда, щоб не як у всіх: сяомі, чи що там ще - якби він називався леново - він би навіть в його сторону не глянув. Але по суті це саме леново з логотипом мото. З плюсів тут великий об'єм пам'яті 12Gb ОЗУ (але не швидкість) та 256 постійної, майже чистий андроїд (умовний плюс), суб'єктивно непоганий дизайн. Є ще один дуже крутий як на мене момент: Ready for - при підключенні до монітора або телевізора через трансляцію телефон перетворюється на кшталт ПК з функціоналом android, але більшість користувачів навіть не знатиме про це, і тим більше ніколи не користуватиметься. Та й проц заслабий, тільки як офісний ПК. Для себе б я його однозначно не вибрав, він однозначно не є топом за свої гроші (привіт Андроньюс), а якимось розчаруванням. Навіть не дивлячись на очевидний регрес в розвитку телефонів, особливо бюджетного сегменту. Тобто користуватись ним для більшості середньостатистичних користувачів можна, але щоб щось спонукало користуватись саме цим телефоном - ні."
"Смартфон Motorola Moto G55 8/256GB Twilight Purple (PB5U0011RS)","ea9cfad65ffcd9b4ff109fe7ed589265","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-moto-g55-8256gb-twilight-purple-pb5u0011rs/","рекомендує цей товар","ціна, збірка, дизайн, колір, звук, швидкодія","мінусів по факту не має поки що","кілька тижнів","Придбав 55й на подарунок дружині, оскільки вже більше року сам володію Motorola G54 PE,по суті специфікації майже такі самі, але сподобався саме цей колір фіолетовий, виглядає дорого, плюс екошкіра (пластик) зовсім не звичайний і гарний. Телефон гарненький, тоненький, екран яскравий хоч і не амолед, але це для мене плюс. звук долби атмос, шустрий хоч і 8 гб а не 12 як в мене. нажаль немає зарядки в комлпекті. ще додам, що тут скло горилла глаз, а на моно 54му панда глас (аналог) буду тестувати, але в цілому за 7500 грн топ за свої гроші. Є всі фішки від мото управління жестами, все працює. андроид 14 з коробки і буде підтримка надалі. хороший середнячок початкового рівня. Детально розпаковка в огляді. прикріпляю своє відео. Далі буду тестувати і ще знімати відео."
"Смартфон Motorola Moto G54 12/256GB Midnight Blue (PB0W0006)","3720c110f2b03c01a4a22bc3ab6839a1","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-moto-g54-12256gb-midnight-blue-pb0w0006/","не рекомендує цей товар","Габарити","Чиста ос без фішок, тьмяний дисплей,  вразливе скло камер, поганий рівень зв'язку","кілька днів","Колежанка придбала самсунг m15 з Польщі за 130 евро. З ним і порівнюю. В самсі дисплей краще, звук в навушниках краще рівень зв'язку краще по прийому та мікрофонах, камери краще, усіляких твіки в ос взагалі небо та дно (чистий андроїд то повне дно якщо по секрету) і це тільки на перший погляд. Не можу зрозуміти райдужных відгуків про цей апарат. Навіть самс майже вдвічі дешевше його рве. Єдина перевага то навалили озп і то його їсть не адаптована система а на все інше забили.  Я б взяв той же самс з процом типу g99 або 6100 навіть в конфігу 4/128 в перевагу сабжу з вищенаведених резонів так як в ігри та мультизадачність не граюсь"
"Смартфон Motorola Moto G32 6/128GB Satin Maroon (PAUU0029)","f5f6b069a54a998ab5c9b605e1e5915b","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-moto-g32-6128gb-satin-maroon-pauu0029/","рекомендує цей товар","красивий та стильний дизайн.+ Тоненький корпус.+ Непогана комплектація.+ Швидко працює.+ Гарний якісний екран.+ Непогана камера","Критичних мінусів не виявлено","кілька годин","Терефон сучасний,якщо брати на кожен день - то для роботи хороша річ. Сподобався дизайн та незавантаженність різноманітними сторонніми додатками. Гарно тримає заряд, підтримує швидку зарядку (заряджається швидко). Мені сподобався екран, він якісний і підтримує 99 Ну оновлення. Камера нормальна, хоча при поганому освітленні краще фото не робити."
"Смартфон Motorola Moto G55 8/256GB Smoky Green (PB5U0010RS)","04a93a1dbb0f0744671a01e09ed18e20","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-moto-g55-8256gb-smoky-green-pb5u0010rs/","рекомендує цей товар","экран","","кілька тижнів","Брал на замену Redmi Note 9 Pro, почти по всем параметрам моторола такая же, только современнее. Также не учел насколько Mi оболочка удобная 
Дизайн приятный, но выпирает камера
я использую телефон для инета и просмотра ютуба, не знаю как оценивать быстродействие, проблем не испытываю
Экран отличный и очень яркий, к сожалению настолько яркий, что на минимальной яркости ночью немного некомфортно
По времени работы - у меня были ожидания что современный телефон с 14 андроидом будет хорошо держать батарею, но при просмотре видео улетает только так, в простое все хорошо"
"Смартфон Motorola Edge 50 Ultra 16/1TB Nordic Wood (PB0Y0061)","b3808921a5c48cbc1089311a1c747edf","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-edge-50-ultra-161tb-nordic-wood-pb0y0061/","не рекомендує цей товар","Дизайн, швидкість","3D Corning® Gorilla® Glass Victus® with anti-fingerprint coating","кілька місяців","Перший смарт за багато років на екрані якого з’явились подряпини…."
"Смартфон Motorola Edge 40 Neo 12/256GB Black Beauty (PAYH0006)","f042f204d5d6ec03c7184517c44637df","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-edge-40-neo-12256gb-black-beauty-payh0006/","рекомендує цей товар","чудовий терефон.+ Якісна камера навіть з поганим освітленням (як ля таких взагалі камер).+ Швидкість роботи навіть в іграх.+ Автономність.+ Гарантійна підтримка.+ Екран якісний, вдень нормально видно","Критичних мінусів не виявлено","кілька годин","Непогана комплектація. Йде стандартно в картонній коробці. Телефон не малий, це вже такий собі як лопата,тож якщо треба малий - то треба дивитися по розмірам чи підійде. Камера хороша, так- очікувати щось супер не треба, але ось вдень, ваечорі- хороші фотографії. Обробка їх швидка, так як телефон доволі потужний. Екран добре показав себе і вдень при сонці, хоча він програє всеж таки Самсунгам. Мото- хорошо фірма на сьогодні."
"Смартфон Motorola Edge 50 Neo 8/256GB Latte (PB310043)","7199240eda2434d4b99903d4edadd361","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-edge-50-neo-8256gb-latte-pb310043/","рекомендує цей товар","Переваг безліч:.- Дизайн. В мене колір Латте, при першому знайомстві ефект ВАУ, телефон виглядає якісно і дорого. Якісний чохол в комплекті..- Хороший яскравий екран 120 Hz, який не має аналогів за свою ціну, бо є LTPO з пониженням до 1Hz. Рекомендую виставити примусово режим 120 Hz, а не ""авто"", плавність буде краще, бо в тому ж ютубі буде 90 Hz, і частота постійно скаже між 1-60-90-120 Hz. Це краще для батареї, але плавність страждає..- Батарею тримає чудово, під кінець дня залишається ще 30-40%.- Є повноцінний Always on Display, якого чомусь немає у інших моторолл цієї 50-ї серії .- Камера. Гарна якість фото і відео, є телефото об'єктив 3х зум з оптичною стабілізацією, ширик з автофокусом. Порівнював з айфоном 15, фото досить конкурентні при денному освітленні.- Пам'ять в базі 256 гб.- Повноцінний вологозахист IP 68.- Бездротова зарядка, крім цього підтримує швидку зарядку до 68 Ватт.- Виробник заявляє про офіційну підтримку 5 років до 19 андроїду.- Практично чистий андроїд з цікавими можливостями від Моторолли, типу Smart Connect та ін..- Зв'язок тримає добре, ніяких проблем","Не має блоку живлення в комлекті.- Звук під час зйомки відео не дуже","кілька тижнів","Неочікувано для мене один з найкращих телефонів в цьому році до 15 тис. грн. Обирав середньобюджетний телефон в компактному корпусі і БЕЗ екрану водопаду, якими захворіли майже всі китайці. Альтернатив практично немає, єдиних конкурентів яких ще можна розглянути - це піксель 8а і Sumsung FE 23,  але вони коштують в 1,5 рази дорожче, і в них є свої особливості. Корисуюсь майже місяць і повністю задоволений."
"Смартфон Motorola G14 8/256GB Steel Grey (PAYF0039)","07decdc562accc9d23a94d82a53b1341","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/motorola-g14-8256gb-steel-grey-payf0039/","не рекомендує цей товар","Камера хороша.Швидкість нормальна.Пам""ять нормальна","Навігація погано оптимізована.Батарея дуже слабка.Висока чутт""євість телефона до рухів","кілька місяців","Барахло! Була в мене Xiaomi Redmi 5 Plus 3/32GB з 7-м андроїдом 2017-го. Цією весною вирішив обновитись до цієї мотороли. Через місяць вона мене так дістала, що хотів розбити її об стіну. Навігацію робили геть криворукі і наспіх, живе своїм життям, проги вмикаються від лишнього поруху, налаштування в нелогічних місцях незрозуміло нащо саме такі. Мій перший телефон в 2003-му була моторола 192Т так то була вещ! Тепер від компанії залишилися руїни які роблять кирпичі. Ну, камера непогана, але знову ж з дивними налаштуваннями. Батарея слаба аж немощна. Доводиться заряджати раз в півтора дні. Я знав, що телефон бюджетний, але моя стара ксаомі теж була бюджетною і задовільняла мене на 90%. А цей бюджетний таки зовсім бюджетний. Хоча з виду і не скажеш. Більше няких моторол!"
