"name","ID","link","recommend","liked","disliked","experience","comment"
"Смартфон LG G7+ ThinQ 6/128GB Platinum Gray","547e936153683f0bf031c54d5e5afdd7","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g7plus-thinq-6128gb-platinum-gray/","рекомендує цей товар","1) Купил LG G7+ ThinQ 6/128GB Platinum Gray, в первую очередь, ради анонсированного звучания. Скажу, что не ошибся - в наушниках звук это вакуумная бомба в хорошем понимании слова. Даже в моих хороших бюджетных Porta Pro. Я думаю владельцы этой модели согласятся со мной. 2) Смарт очень шустрый, быстренько так всё работает. 3) Память - 6/128gb. Я накачал музыку в расширении flac, где-то на 2/3 памяти. Тел этого особо не заметил - шустрит, пыхтит, не тормозит))). 4) Экран - такой яркости и чёткости ещё не видел. Сравнивал с конкурентами на Amoled, мне здесь картинка поприятней как-то)) 5) Камера - ну я не селфоман, вижу приятные, хорошие снимки, устраивающие меня","Единственное, что не понравилось, - ёмкость аккумулятора (3000 mAh), маловато как-то для таких характеристик. При активной нагрузке (инет, видео, музыка) - батарея держит примерно 8-10 часов","кілька місяців","Рекомендую эту модель!"
"Мобільний телефон LG G360 (Red)","fa243307a263d7c4e31dc1789f387237","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g360-red/","рекомендує цей товар","Отличный телефон","Невозможно изменить звук будильника","рік і більше",""
"Смартфон LG G7+ ThinQ 6/128GB Aurora Black","7c66b461253e49250d51736d9ea6627e","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g7plus-thinq-6128gb-aurora-black/","рекомендує цей товар","Экран очень живой и натуральный, селфи камера отличная, делает хороший портрет, выдающиеся показатели звука и качества сборки","Камера шумная и в темноте плохо снимает, 2 дня простого юза никак не переживет","кілька тижнів","Во всех смыслах хороший телефон. Экран очень живой и натуральный, нет этих вырвиглазных цветов, яркий, на минимуме очень темный, бровь, именно у этого телефона, в тему, экран большой и так, а время и акум очень удобно там сидят как и др оповещения, это все при том что я терпеть не могу брови. Камера шумная и в темноте плохо снимает, селфи камера отличная, делает хороший портрет и в принципи никаких нареканий. И наконец ""самое главное"", ЦАП, звук у телефона, мягко говоря, очень громкий, от их будильника сидина появляется...Бас есть, ударные и гитара тоже хорошо слышна, хоть динамик и один, но если положить на стол то качество и громкость только растет. В наушниках, уши тоже стали в разы громче, выше 35% слушать некак(мажоры 2). Присетов звука много, на любой вкус, но что то я бы не сказал что басы стали глубже и четче, в отличии от всего остального, стоит поставить другое по, на камеру тоже, к слову. День держит нормально аккумулятор, ну или 4-5 часов игр в онлайн тяжелых. в ютуб с авто яркостью держит 7 часов."
"Смартфон LG V30+ B&O Edition 128GB Black (H930DS.ACISBK)","32c9a7b40bae8aedcda4fa8694690529","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30plus-128gb-black/","рекомендує цей товар","Екран.Водонепроникність.Звук.3,5мм роз'єм.Непогані комплектні навушники BO.Швидкість роботи.Режим панорама 360 у камери","Від камери очікував більшого.Відсутність ІЧ порту","кілька тижнів","Купив ""рідний"" чохол Ringke на аліекспресі, захисних плівок не клеїв. З чохлом користуватись набагато зручніше і спокійніше."
"Смартфон LG V30+ B&O Edition 128GB Blue (H930DS.ACISBL)","e95bc8002ebbd8a95b11f93ec5a08577","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30-128gb-blue/","рекомендує цей товар","Внешний вид супер. Оптимальные размеры при 6"" экрана. Шустрая оболочка LG, нет излишнего софта. Хорошая основная камера вернее две (широкоугольная при необходимости очень кстати). Звук на высшем уровне - включается выделенный ЦАП (нужны качественные наушники). Отличная автономность, без проблем хватает на сутки при среднестатистическом пользовании. Есть NFS, быстрая зарядка, беспроводная зарядка (быстрая тоже). И конечно отличная влаго-пыле защита","Нет такого..Недостаки, если придираться: экран синит при наклоне, это особенность poled(oled) экранов, есть неравномерность свечения серых тонов на очень низкой яркости (в реальном использовании не замечаю); не самый громкий внешний динамик; фронтальная камера не для селфи. Корпус стекло, быстро покроется мелкими царапинами. Противоударность под сомнением, у людей чаще бьётся - свой одел сразу в прозрачный бампер, экран под полиуретановой плёнкой","кілька тижнів",""
"Смартфон LG V30+ 128GB Silver","85adfb7a9c97926f06f0a5beafa892a4","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30-128gb-silver/","рекомендує цей товар","Дизайн, отличный экран, хорошая батарея, замечательный звук в наушниках. Подробнее в комментарии","Официальная цена всё еще достаточно высока, в рознице за него просят около 800 дол., но в интернет магазинах можна найти почти в 2 раза дешевле (мой мне обошелся в 450 дол., новый, кореец, H930DS, гарантия от магазина, но качественный аппарат и работает соответственно. А если уронить/раздавить, то и заводская гарантия не покроет","кілька тижнів","По моему мнению, самый недооцененный смартфон прошлого года. По совокупности характеристик лично для меня превосходит конкурентов. Выбирая смартфон, для меня были важны скорость работы (835 отличный процессор, за ""вакуумным"" баллами в тестах не гонюсь), автономность (отличная батарея, при активном использовании я смело могу выйти с дома с уверенностью, что з/у мне не понадобится, а если чисто интернет и звонки, то заряжаю раз в 2-2,5 дня), камера (в частых путешествиях сталкивался с проблемой, когда всё нужное, например здание, не влезает в кадр. Широкоугольная камера решает эту проблему и я считаю что это более полезное решение нежели зум, как у конкурентов. Основная камера супер, особенно ручные настройки и съемка в RAW, что дает безграничные возможности в постобработке. Передняя камера ОК, для связи больше и не нужно, а всякими селфи не страдаю), дизайн (легкий, современный, симметричный, без всяких ""бровей"" и прочего), экран (сочный, яркий, очень удобный в использовании, без случайных нажатий, которые случаются у некоторых на s8-s9. Отличный запас по яркости, на минимальном значении нету мерцаний, засветов не обнаружил), звук (динамик хороший, громкий. Возможно кому то не очень подойдет для прослушивания музыки, но лично я предпочитаю хорошие наушники, нежели ""врубить на всю что б другим тоже слышно было"". А в наушниках он звучит изумительно. Пользуюсь Audio Technika ATX-M50X и скажу, что до покупки V30 подключал их в разные смартфоны и прочие устройства. Но дома включая их во внешнюю аудиоканал я чувствовал разницу. Сейчас же этой разницы я не слышу. Звук чистый, насыщенный, детальный. Эсли вы предпочитаете музыку, где много инструментов и деталей, то хватайте ваши лучшие наушники, включаете в V30 и наслаждайтесь), защита ip68 (возможно и не понадобится, но в нужный момент лишней не будет). Так вот в сумме я не смог найти аналог, который бы покрыл все мои потребности в телефоне, и при этом не имел каких либо критичных для меня недостатков."
"Мобільний телефон LG G360 (Red)","fa243307a263d7c4e31dc1789f387237","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g360-red/","рекомендує цей товар","Лучшее что нашел на ""рынке"" для пожилого человека. Равного ему ""кнопочника"" в настоящее время не существует","Настройки не соответствуют заявленым. Емкость АКБ маловата","кілька місяців","Для пожилого человека со слабым зрением лучшего КНОПОЧНОГО СОТОВОГО ТЕЛЕФОНА не нашел. Красивая, удобная раскладушка на две СИМ карты. Добротная сборка. Микрофон, динамик на среднем уровне. Громкость вызова бывает и хуже. Часть заявленных настроек не выполняется, при чём на разных сериях в разных вариантах. У меня, к примеру, не настраивается память хранения абонентов. Приходится хранить их или на карте, или в памяти телефона. Не устанавливается индивидуальный сигал вызова и пр. На АКБ явно сэкономили, зато всунули слот для карты памяти. В принципе лучшая, из всех предлагаемых, кнопочная звонилка с большими кнопками и дисплеем который видно без очков."
"Смартфон LG Q6a Platinum (M700.ACISPL)","cae9a8c7c5e98cda002b48b53bfcb51c","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-q6-m700-216gb-platinum-m700acispl/","рекомендує цей товар","Размер. Качество изготовления. Передняя камера","Скорость работы. Цена. Плохо прилегает защитное стекло - экран в месте рядом с камерой кривой","кілька місяців","Год назад альтернативы практически не было. Найти небольшой телефон очень сложно, а год назад их и не было по адекватной цене. Скорость работы пока устраивает, но можно было бы поставить процессор получше. Приятно брать в руки - нет никакой расхлябанности."
"Смартфон LG G7 ThinQ 6/128GB Aurora Black","0dea89ed63569b047356b9178d044581","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g7-thinq-6128gb-aurora-black/","рекомендує цей товар","1.Яркий,сочный дисплей,много настроек,.поддержка HDR10, цветовая гамма DCI-P3..2.Скорость работы,свежее,сбалансированное «железо»,специфичное по оболочки..3.Качество,громкость звука, как в наушниках,так и с Boombox динамика,хороший ЦАП..4.Две 16 МП камеры,с разнообразными настройками и режимами,запись в FHD video 60 FPS,4K..5.Одновременное поддержание 2-Bluetooth устройств (у меня - часы и наушники","1.Не поддерживает,при подключении наушников,кодек LDAC,в расширеных настройках есть,а при подключении наушников - выпадает..2.Слабый аккумулятор,в стандартном режиме,но нормально,при включении энергосбережения..3.Цена","кілька тижнів","В целом - рекомендую,особенно меломанам,коим сам являюсь,и ,при замене старого Meizu Pro 5,для меня,его аудиовозможности,являлись главным критерием."
"Смартфон LG G6 Plus 128GB Gold","bc5739d405c558e47b5a25b5fe5e6461","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-plus-128gb-gold-lgh870dsu/","рекомендує цей товар","Классный дизайн, для женщин очень удобен в руке и красивый в gold цвете. Водонепроницаемый, ips матрица, камера , звук, быстрая зарядка , наушники вакуумные bang&olufsen и т.д","Отсутствие Ик порта, короткий шнур зарядки, один динамик","кілька днів","Добрый день! Покупал данную модель жене выбирал между s8 и sharp aquos s2. Решил взять g6+ т.к mil ips ip68 18:9 ну и это все таки флагман, пусть и прошлогодний. Вообще все эти флагманы надо покупать год спустя- получаешь вещь по нормальной цене. По сравнению с v20 lg g6+ просто элегантная малышка. Звук лучше чем v20 и камеры субъективно лучше. Под водой камеры снимают, только надо очки одевать т.к. глаза не видят что снимаешь, да и в целом не так просто под водой даже селфи сделать )) в инструкции указано не более 1.5 м глубины и 30 мин. Морская вода запрещена. Я снимал в бассейне. Появляется сообщение, что в USB порте вода и рекомендации не влючать зарядку пока не высохнет. Высыхает все быстро беспокоится не о чем. Из коробки уже занято 2 Гб озу и доступно 104 гб памяти. Сразу обновилась до 8 Android, что приятно. Экран качественный, яркий с большими углами обзора, плоский (не 2.5 d), без ложных срабатываний (привет s8))) по бокам металические рамки с микробортиками , экран с пленкой из коробки, снимать не стали. Сзади стеклянная спинка выпуклая и глянцевая. Камеры не выступают как в v20. Пленок не было.Чехол купили обычный кармашек- думаю ставить бампер или чехол книжку это выкинутые деньги, т.к ты платишь деньги за то как ощущаетя телефон в руке, а не силикон или прочие чехлы на нем. А в руке , особенно дамской, он хорош и не стремится выскользнуть. А если и выскользнет то на это у него есть тот самый MIL, и он не покроется паутинкой как Samsung после падения. В целом жена рада не выпускает из рук, купили 2 м кабель для зарядки, только что нет ик порта это жаль , в v20 он-то есть- приехали на отдых, куча всякой техники, я с v20 всем управляю,в g6+ этого нет , увы. Брали не сертифицированный в Укр, что сэкономило денег еще на один какой нибудь мейзу/сяоми. Так что вещь стоит своих денег. Всем рекомендую! Удачных покупок!"
"Смартфон LG H961N V10 Black","b99409f8e822371ce7cd615f37ca6a35","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-h961n-v10-black/","не рекомендує цей товар","Дизайн. Камера. Екран","","рік і більше","Після пів року використання перестав працювати екран. Виявився заводський брак. І таких як у мене із різними проблемами знайшо багато... Тому не раджу купувати."
"Смартфон LG G6 64GB Blue (LGH870DS.ACISBL)","c9fe845ef24b451b1895ee6cbd3d77f0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-64gb-blue-lgh870dsacisbl/","рекомендує цей товар","две камеры, дизайн, быстрый отпечаток пальца, дисплей, сборка","не особо яркий дисплей на солнце","кілька місяців","Отличный телефон, понравился дизайн, качество сборки, функциональность камеры.
Двойная камера порадовала широким углом, его не хватало на samsung. Еще камера имеет огромный функционал по настройкам в ручном режиме.
Дисплей мог бы быть и поярче, на солнце плохо видно.
В общем можно спокойно поставить 4 из 5 этому телефону."
"Смартфон LG G6 Plus 128GB Black","0a733a9659bec59a86a9e50377141349","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-plus-128gb-black-lgh870dsu/","рекомендує цей товар","Очень хороший экран, Материалы корпуса, датчики все работают корректно, разблокировка по лицу срабатывает быстро, широкоугольная камера, для меня было очень важно наличии аудио чипа...с наушники marshall major 2 играет очень круто! На 821 драконе телефон летает..Всем кто сомневается, не думайте, а берите","при плохом освещении, есть шумы на фотографиях, но это не критично","кілька днів",""
"Смартфон LG Q6+ 4/64GB Black (LGM700AN.A4ISBK)","c9cddf2663bdf00d4a09c3ef8e8d0d18","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-q6plus-lgm700ana4isbk-black/","не рекомендує цей товар","Безрамочный. Скорость работы. Хороший экран. Сносная камера","Ужасный звук. Стёкла по краям не приклеиваються. Царапается задняя глянцевая поверхность.Цена завышена. Телефон не поддерживает 4g от лайфсел","кілька тижнів","Купил на замену G3s. Музыку слушать без наушников не возможно. Пытался приклеить 3 раза стекло у разных мастеров. Всегда не приклеивались края и углы. Своих денег не стоит."
"Смартфон LG H990 V20 Dual 64GB (Black)","08a730473c33694c8abaea65b1132575","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-h990-v20-dual-64gb-black/","рекомендує цей товар","Отличная камера с возможностью сьемки на широкий угол, как с фронталки, так и с основной. Второй экран - оригинально, практично. Отличный звук в наушниках. Металлическая задняя крышка, сьемный аккумулятор","Стандартная батарея в комплекте совсем дохлая. В лучшем случае хватает на 1 день при малой нагрузке, а бывает что разряжается уже в конце рабочего дня. Размеры - это просто лопата, плохо помещается в карман, неудобно держать в руке","кілька тижнів","Тем, кто будет брать себе этот смартфон - сразу рекомендую заказать к нему другую более емкую батарею, к счастью она сьемная и не проблема заменить самому."
"Смартфон LG V30+ B&O Edition 128GB Blue (H930DS.ACISBL)","e95bc8002ebbd8a95b11f93ec5a08577","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30-128gb-blue/","рекомендує цей товар","дизайн - выглядит просто бомбически :).- скорость работы - флагман все-таки :).- звук через ЦАП.- соответствие IP68 и MIL-STD-810G.- широкоугольная камера.- автономность.- экран. Теперь все смартфоны с экранами не Full View уже выглядят как прошлый век","стекло царапается, хотя и Gorilla Glass везде. Обязателен чехол..- на минимальной яркости экран все еще довольно яркий. При использовании в полной темноте хотелось бы яркость еще уменьшить.- при взгляде на экран под углом картинка уходит в синие тона. Пишут это особенность POLED матриц.- фронтальная камера, как для флагмана, слабовата.- только один динамик. В флагмане хотелось бы иметь два динамика и стерео","кілька тижнів","Выбрал этот смартфон по нескольким причинам:
- он мне просто ну ооочень понравился сразу как его анонсировали;
- наличие HiFi ЦАП и встроенного усилителя наушников;
- остальные характеристики тоже на флагманском уровне.
И этот смартфон не разочаровал. Дизайн просто бомбический. Когда в руках держишь - он выглядит и ощущается просто суперски. При повседневном использовании к скорости и стабильности работы никаких претензий. Автономность вполне на уровне. В моем режиме использования к концу дня всегда еще 30-50% заряда есть.
Про звук можно вообще отдельную статью писать. Если кратко - лучше будут только HiFi плееры за такую же цену. Я после прослушивания музыки через LG V30+ на своей акустике вынужден искать себе новый ЦАП, т.к. качество ЦАП в LG V30+ оказалось на голову лучше, чем то, что у меня сейчас :)
Есть конечно и определенные претензии - я их описал в минусах. Но они все для меня не очень существенны. Ну разве, что претензии к стеклу Gorilla Glass. У меня был давно смартфон еще с древним Gorilla Glass 2 и я его относил без чехла 4 года без единой царапины. А здесь за неделю две царапины на экране и несколько мелких сзади при очень аккуратном использовании. Такое ощущение, что все новые Gorilla Glass какие-то все более слабые, чем предыдущие. Или это может мне так ""везет"".
Про камеру много сказать не могу, т.к. я не большой любитель фотографировать. Для моих задач основной камеры с головой. Меня качество устраивает на все 100%. А наличие широкоугольника мне нравится значительно больше, чем камера для размытия фона в большистве смартфонов."
"Смартфон LG Q6a Black (LGM700.ACISBK)","97c96753075a41637b1ccfc11df6c601","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-q6-lgm700acisbk-black/","рекомендує цей товар","Дизайн, экран, оптимизация","камера подкачала, нет nfc","кілька днів","За свои деньги хороший телефон с хорошим дисплеем. В общем впечатления оставляет приятные. Не понравилась камера, хотя на улице фоткает и видео снимает нормально, и то что нету NFC. Радует что можно поиграть даже в игры современные."
"Смартфон LG H850 G5 (Titan)","72a8a7d5c74b748bf62c14946e0f3faf","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g5-titan/","рекомендує цей товар","по нынешней цене - вне конкуренции по всем пунктам","аудиоджек сверху. корпус как у дешевых китайцев, может даже хуже","кілька місяців","экран хуже чем у g4 , тач-лучше. отпечаток так себе. 
отличная камера, отличный проц. есть седьмой дроид. 
после g4 автономность просто божественная. без приколов раза в два лучше если не больше. и производительнее при этом тоже.
если забыть про кривоватый непродуманный корпус то аппарат топовый и по вкусным ценам бывает. звук на встроенном ЦАПе замечательный на низкоомных наушниках. модуль не нужен. джек сверху. и вот тяжело даже описать насколько это неудобно... а так с китаем не сравнить , всё продуманно логично четко и тп."
"Смартфон LG V30+ B&O Edition 128GB Black (H930DS.ACISBK)","32c9a7b40bae8aedcda4fa8694690529","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30plus-128gb-black/","рекомендує цей товар","Прекрасный флагман. Отличный экран, по сути, тот же Амолед, только с другим официальным названием (Oled), с чуть приглушенной насыщенностью, что только на пользу, глаза не устают вообще, черный цвет по-настоящему черный. Кстати, именно технология Oled позволила реализовать функцию Always On Display, когда на экране всегда видны часы и уведомления о событиях. Интерфейс ругали в обзорах, иконки там кому-то не нравились. Что я могу сказать - нормальный интерфейс, нормальные иконки. Все просто, понятно и доступно. .По камере - 2 разных модуля - стандартный, с хорошей стабилизацией, и широкоугольный, который совершенно сносит крышу от получаемой геометрии снимка, в хорошем смысле слова. Такой фишки нет ни у одного производителя. Не вдаваясь в технические нюансы, камера здесь - для людей, понимающих ручные настройки фото и видео. 10 из 10 однозначно. Да, на счет фронталки - она тут есть. Но зачем она вообще?)) Го делать смарты без фронталок вообще, хватит утиных историй нам) . По автономности - около 7 часов экрана. С темой ""высокий контраст"" можно добиться 9 часов работы дисплея. Можно спокойно забыть о ношении с собой павербанка в течение дня. Кто не висит особо в сетях - на 2 дня работы можно спокойно рассчитывать","Все отлично","кілька тижнів",""
"Смартфон LG V30+ 128GB Silver","85adfb7a9c97926f06f0a5beafa892a4","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30-128gb-silver/","рекомендує цей товар","Колоссальные возможности камеры..Звук в наушниках,от ЦАП c B&O наушниками..Премиальные качество сборки .Экран OLED.Быстродействие системы .защиты IP68 + MIL-STD-810G","Звук динамика и фронтальная камера","кілька днів","Долго думал насчет выбора телефона, до этого пользовался HTC, было 4 модели от этой компании, очень привык к этому производителю,и боялся,что LG не оправдает моих ожиданий, при том ,что сумма за этот телефон не мала. 
И да! Он шикарен просто, тактильные ощущения от первого прикосновения с телефоном,просто премиальные, лежит в руке шикарно(рука большая), это не S8+ или S9+, который сосиской перекатывается на ладони. Широковат, но очень удобен!
- Дисплей, на первое время может быть не привычен изза OLED матрицы, которая на белом-сером фоне кажется как бумага А4,или как лёгкий мат. Но это не проблема вовсе, экран сочнейший,яркие в меру насыщенные цвета! Запас Яркости просто поражает! А тёмный цвет, это нечто, ни на одном аппарате без этой матрицы вы не увидите настолько черный цвет как на OLED.
- Звук. Отдельная история, так как динамик просто выдает громкие высокие чистоты, и на этом все его + закончились..(
Но когда вы одеваете наушники от B&O и включаете музыку в FLAC, это не передаваемые ощущения! Глубокий бас, слышны отдельно все инструменты и звуки. Коротко сказать, ЦАП который внутри просто даёт жару, вряд ли на рынке сейчас есть конкуренты в этом диапазоне!
- Камера. Одна из самых продвинутых в плане настроек,и да качества. Она вполне может конкурировать с S8+ Note 8 И тем же S9, есть на это достаточно обзоров и сравнений.
В общем,что видео, что фото,одно удовольствие, если вы умеете и хоть чуть соображаете в ручной настройке фото и видео.
- Автономность, просто удивила, когда с утра 90%,и целый день в режиме вайфай 3G, фотосъемки час, видео с ютуба, и просто сёрф в интернете, к 21,00 вечеру остается 30% заряда. Я думаю дальнейшие разъяснения отпадают. И да, быстрая зарядка 3,0, тоже порадовала,заряжает телефон очень быстро!
 Очень доволен покупкой! Рекомендую в общем!"
"Смартфон LG G6 Plus 128GB Blue","30be1bd249444c9c25193d8e10e4656f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-plus-128gb-blue-lgh870dsu/","рекомендує цей товар","телефон 100% вартий цих грошей. працює швидко, не лагає","андроїд поки 7.0","кілька годин","беріть не пожалкуєте. версія G6+ комплектується гарнітурою B&O, звук шикарний, краще, ніж на AKG від самсунга s8+"
"Смартфон LG V30+ B&O Edition 128GB Black (H930DS.ACISBK)","32c9a7b40bae8aedcda4fa8694690529","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-v30plus-128gb-black/","рекомендує цей товар","1) Широкоугольная камера - возможность делать панораму 360 .2) Отличная стабилизация видеосъемки.3) Автономность - 1.5 дня в обычном и до 5 дней в режиме максимального энергосбережения .4) Звук в хороших наушниках.5) Пыле и влагозащита","1) Отсутствие инфракрасного порта .2) Фото основной камеры .3) Скользкий корпус","кілька місяців","До этого был LG G4 32 GB поэтому сравниваю с ним.
Отличный OLED Дисплей V30+ контрастный и экономный, но цвета на фото на IPS G4 выглядят немного реалистичней и яркость самого дисплея выше, потому на солнце G4 более читаем.
 Еще к плюсам G4 можно отнести наличие ИК порта, все таки универсальный пульт хорошая штука и не раз выручала. Так же фото основной и фронтальной камеры в LG G4, на мой взгляд, лучше. LG поскупилась немного и запихнула в новый телефон сенсор меньшего размера (1/3"" V30+ против 1/2.6"" G4), поэтому в темноте G4 меньше шумов на фото. Из-за кожаной задней крышки G4 надежно сидел в руках, потому носил 2 года без чехла, V30+ скользкий и необходим чехол. 
В остальном V30+ заметно лучше G4:
- В 4 раза больше внутренний памяти, больше оперативной. Лучше производительность 
- Наличие широкоугольной камеры, позволяет фотографировать во весь рост здания, делать снимки с сферическим обзором (панорама 360 градусов)
- Больше возможностей для видеосъемки и заметно лучше стабилизация
- Наличие Hi-Fi ЦАП и усилителя, делает звук в высокоомных наушниках более детализированным и громким"
"Смартфон LG G6 Plus 128GB Black","0a733a9659bec59a86a9e50377141349","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-plus-128gb-black-lgh870dsu/","рекомендує цей товар","Понравилось почти все, девайсов доволен вполне... Звук, экран, быстро заряжается,и другие мелочи","Немного настроен камерой ... Ожыдал большего... Много шумов","кілька днів",""
"Смартфон LG Q6 3/32GB Black","83d8ba952ec487ebd02a03692deca52a","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-q6-332gb-black/","рекомендує цей товар","Шикарный экран. На улице при ярком солнце все идеально видно. Картинка сочная и яркая. Не смотря на железо, очень шустро работает и проблем с этим нет совершенно. NFC, вариантов телефонов с NFC практически нет","Камера, она ужасная. Если Вы планируете активно использовать камеру, то этот телефон не для Вас. Задняя крышка очень быстро царапается, чехол обязателен с первого дня. Батарея слабенькая","кілька місяців","Телефон сам по себе противоречивый. С одной стороны слабое железо, которое при работе с телефоном совершенно не чувствуется и ужасная камера. С другой стороны очень приятный экран, он шикарен. Хотел обновить телефон, искал что бы уже был NFC, выбор телефонов с NFC не очень широкий в этой ценовой категории. В целом - доволен. Минусов хватает, но не всем они будут критичны."
"Смартфон LG G6 64GB Black (LGH870DS.ACISBK)","90507ea27b71178ff9999db1d48caf85","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-g6-64gb-black/","рекомендує цей товар","дизайн, швидкість роботи, яскравий з природнім зображенням екран,якісна камера","швидко розряжаеться акамулятор","кілька днів","Телефоном задоволений. Виставив кнок блокування телефону.Після перезавантаження не міг зняти блокування.Вкого винекне така проблема рекоменндую не тільки добре памятати код але набирати його швидко без зупинок інакше навіть не буде знімати спроби."
"Смартфон LG X210 K7 Gold (X210DS.ACISKG)","28fac149e8fa1eeb07cb12fa79d71264","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-x210-k7-gold/","рекомендує цей товар","Простота в пользовании:настройки,скорость,приложения и прочее.Экран -отличный,система не ""лагает""и батарея не греет тел.,как это бывает(если долго).Эту модель я подарил своей матери - она был очень довольна выбором именно этого смартфона","фиксация фотоснимков(расплывчатость при движении","кілька днів","Хорошее соотношение цена-качество"
"Смартфон LG H990 V20 Dual 64GB (Black)","08a730473c33694c8abaea65b1132575","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/lg-h990-v20-dual-64gb-black/","рекомендує цей товар","Дополнительный экран, на котором сразу видно с какого приложения уведомления без надобности будить сам телефон.отличная камера.качество звука в наушниках (нужны хорошие наушники, а не одноразовые за 200 грн).съемная батарея.отсутствие комбинированного слота для сим (возможность использовать 2 симки и флешку","кнопка снятия крышки, можно случайно ее нажать и открыть заднюю крышку","кілька тижнів","отличнейший телефон, камера на высоте, звук тоже... батарея держит отлично, в режиме телефона (минимум интернета и без игрушек) продержался до 19 часов третьего дня."
